scenario_id,scenario_dir,source_file,file_name,record_type,row_count,missing_rate,method,MAE,RMSE,MAPE,sMAPE,NRMSE,missing_count,valid_eval_count
,,,,,,0.05,function_curve_fit,131.71163940429688,242.65914916992188,0.1090493202209472,0.0742965191602706,0.025775787019316,202640,202640
,,,,,,0.05,function_curve_fit,162.00042724609375,293.1624450683594,0.0429548285901546,0.0448161028325557,0.0462559113554959,69041,69041
,,,,,,0.05,function_curve_fit,106.83051300048828,247.1778259277344,0.1701064705848693,0.1183665990829467,0.1660481453174945,68302,68302
,,,,,,0.05,function_curve_fit,162.88670349121094,284.21453857421875,0.07394640147686,0.0720032528042793,0.1996893615930032,67793,67793
,,,,,,0.05,function_curve_fit,146.02020263671875,278.5919494628906,0.0949744209647178,0.0788866281509399,0.0317494479869609,91838,91838
,,,,,,0.05,function_curve_fit,142.50978088378906,274.0916748046875,0.0828267782926559,0.0778187587857246,0.0296323708272151,87366,87366
,,,,,,0.05,function_curve_fit,141.2646484375,270.0785522460937,0.1371768563985824,0.0777663737535476,0.0304674992740074,25932,25932
,,,,,,0.05,function_curve_fit,143.92396545410156,275.6151428222656,0.0951429530978202,0.0782902166247367,0.0297970747324776,205136,205136
,,,,,,0.05,function_curve_fit,153.27610778808594,285.9872741699219,0.0407167673110961,0.0420702397823333,0.0380160230483953,67082,67082
,,,,,,0.05,function_curve_fit,112.9052276611328,262.8285522460937,0.1831991374492645,0.1281971782445907,0.1765624208147505,67520,67520
,,,,,,0.05,function_curve_fit,165.0740203857422,302.2301330566406,0.0754417926073074,0.071620300412178,0.2123459852825139,65126,65126
,,,,,,0.05,function_curve_fit,142.09165954589844,279.5791931152344,0.1046566739678382,0.0807345062494278,0.0307002358689355,89806,89806
,,,,,,0.05,function_curve_fit,144.99118041992188,286.93475341796875,0.0971972569823265,0.0815290957689285,0.0274980975926767,84242,84242
,,,,,,0.05,function_curve_fit,143.3414764404297,288.9545593261719,0.0902616158127784,0.0788066461682319,0.0319171566324141,25680,25680
,,,,,,0.05,function_curve_fit,143.47532653808594,283.9144897460937,0.0996588990092277,0.0808217823505401,0.0272086537235897,199728,199728
,,,,,,0.05,function_curve_fit,144.39987182617188,260.7205810546875,0.0384539030492305,0.0399541929364204,0.0372026467905389,68449,68449
,,,,,,0.05,function_curve_fit,93.43336486816406,208.7465667724609,0.6302450299263,0.1064228788018226,0.1402308880733147,66637,66637
,,,,,,0.05,function_curve_fit,142.60964965820312,243.1830902099609,0.0642900243401527,0.0632784813642501,0.1708594755607732,67827,67827
,,,,,,0.05,function_curve_fit,127.4958953857422,239.60679626464844,0.4340673685073852,0.0704149305820465,0.0266302475127758,91075,91075
,,,,,,0.05,function_curve_fit,126.3761215209961,236.3738250732422,0.0808342322707176,0.0684001073241233,0.0260149676310621,86196,86196
,,,,,,0.05,function_curve_fit,127.8420181274414,243.707763671875,0.0828775763511657,0.070574089884758,0.0245672931197984,25642,25642
,,,,,,0.05,function_curve_fit,127.06396484375,238.763916015625,0.239546462893486,0.0695791691541671,0.0240689218218111,202913,202913
,,,,,,0.05,function_curve_fit,143.58853149414062,254.77395629882807,0.0380937680602073,0.03947065025568,0.0349531608394714,69356,69356
,,,,,,0.05,function_curve_fit,92.41203308105467,208.83187866210932,0.1905933171510696,0.1039233952760696,0.1402884516270132,67237,67237
,,,,,,0.05,function_curve_fit,149.06146240234375,255.6771240234375,0.0675570741295814,0.0663800612092018,0.1796381039748217,67468,67468
,,,,,,0.05,function_curve_fit,126.14006042480467,236.30245971679688,0.1088233888149261,0.0672137737274169,0.025118846719361,90896,90896
,,,,,,0.05,function_curve_fit,130.36412048339844,244.0604858398437,0.0889482051134109,0.0720571503043174,0.0239253866319628,86860,86860
,,,,,,0.05,function_curve_fit,130.77578735351562,246.25575256347656,0.0877280607819557,0.0697664692997932,0.0264655235860492,26305,26305
,,,,,,0.05,function_curve_fit,128.53562927246094,240.9238128662109,0.0976492911577224,0.0696044489741325,0.0236178968169935,204061,204061
,,,,,,0.05,function_curve_fit,152.82717895507812,269.6615905761719,0.0404918491840362,0.042026974260807,0.0369138962403422,68324,68324
,,,,,,0.05,function_curve_fit,96.0469207763672,215.4818420410156,0.2493257969617843,0.1067981794476509,0.1447554710113849,67691,67691
,,,,,,0.05,function_curve_fit,151.73944091796875,258.1553039550781,0.0688812956213951,0.0677098631858825,0.1813786291558233,66717,66717
,,,,,,0.05,function_curve_fit,135.13092041015625,250.6501922607422,0.1484248340129852,0.072248950600624,0.0250142310544089,91978,91978
,,,,,,0.05,function_curve_fit,132.64617919921875,248.76675415039065,0.0994313806295394,0.0726844146847724,0.0243482191928122,84821,84821
,,,,,,0.05,function_curve_fit,130.59120178222656,242.89474487304688,0.0783983990550041,0.0697044804692268,0.0270092565022498,25933,25933
,,,,,,0.05,function_curve_fit,133.51060485839844,248.8822021484375,0.1189752593636512,0.072105661034584,0.0243595187459676,202732,202732
,,,,,,0.05,function_curve_fit,166.58578491210938,302.6574401855469,0.0443966016173362,0.0460068546235561,0.0449838682766857,68227,68227
,,,,,,0.05,function_curve_fit,110.05519104003906,259.3797912597656,0.1555201560258865,0.1152489930391311,0.1742449334350399,67593,67593
,,,,,,0.05,function_curve_fit,170.47377014160156,310.0684509277344,0.0777686983346939,0.0742070004343986,0.2178532012853273,65912,65912
,,,,,,0.05,function_curve_fit,150.68170166015625,292.42462158203125,0.0938473716378212,0.0800898596644401,0.0305354630830187,88722,88722
,,,,,,0.05,function_curve_fit,147.57569885253906,291.4585266113281,0.0872272104024887,0.0768370330333709,0.0306763887672605,87090,87090
,,,,,,0.05,function_curve_fit,147.36593627929688,287.9535827636719,0.1034538000822067,0.07803226262331,0.0298706249304808,25920,25920
,,,,,,0.05,function_curve_fit,148.91476440429688,291.4364929199219,0.0922237113118171,0.0784212127327919,0.0302319217129185,201732,201732
,,,,,,0.05,function_curve_fit,160.70579528808594,273.4478759765625,0.0431761592626571,0.0445882566273212,0.0408456262758987,68537,68537
,,,,,,0.05,function_curve_fit,112.1350326538086,255.69532775878903,0.2024313509464264,0.1245540678501129,0.1717699991143577,65763,65763
,,,,,,0.05,function_curve_fit,160.03958129882812,267.7571716308594,0.0728902220726013,0.0703300163149833,0.1881252730044846,68616,68616
,,,,,,0.05,function_curve_fit,144.3199920654297,263.0144348144531,0.1183944270014762,0.0795051082968711,0.0288739704419122,90156,90156
,,,,,,0.05,function_curve_fit,145.83120727539062,269.5362854003906,0.0891829878091812,0.0788618698716163,0.0280575021919514,86488,86488
,,,,,,0.05,function_curve_fit,142.58309936523438,263.46844482421875,0.1054891422390937,0.0793350711464881,0.0297085071246454,26272,26272
,,,,,,0.05,function_curve_fit,144.7392120361328,265.8719787597656,0.1042733862996101,0.0792089328169822,0.0276760645259666,202916,202916
,,,,,,0.05,function_curve_fit,172.125,295.2057189941406,0.0461897067725658,0.0474611744284629,0.0424119324532269,66349,66349
,,,,,,0.05,function_curve_fit,122.19195556640624,278.3998107910156,1.3509986400604248,0.1306002140045166,0.1870227873034669,65143,65143
,,,,,,0.05,function_curve_fit,174.8964385986328,291.6683349609375,0.0799523144960403,0.0765295252203941,0.2049250163984817,69147,69147
,,,,,,0.05,function_curve_fit,157.63726806640625,290.57159423828125,0.1683251708745956,0.0853790864348411,0.0325793498414859,89560,89560
,,,,,,0.05,function_curve_fit,157.45755004882812,290.35107421875,0.9112976789474488,0.0840891152620315,0.0304158068345451,85570,85570
,,,,,,0.05,function_curve_fit,152.18951416015625,275.6221618652344,0.0997890084981918,0.0825756639242172,0.0279186340847655,25509,25509
,,,,,,0.05,function_curve_fit,156.86801147460938,288.6192626953125,0.4765165150165558,0.0844724997878074,0.0292351512319431,200639,200639
,,,,,,0.05,function_curve_fit,170.11585998535156,285.5647888183594,0.0456717014312744,0.0464487932622432,0.0406991001143059,67072,67072
,,,,,,0.05,function_curve_fit,124.15509796142578,279.7117614746094,0.2356903403997421,0.1355244368314743,0.1879035409922532,65315,65315
,,,,,,0.05,function_curve_fit,178.18080139160156,297.70556640625,0.0816708803176879,0.0779890716075897,0.2091666974709894,71276,71276
,,,,,,0.05,function_curve_fit,155.15411376953125,282.5716552734375,0.1263893693685531,0.0824641361832618,0.0314678102248364,92089,92089
,,,,,,0.05,function_curve_fit,162.17564392089844,295.2828674316406,0.1104777157306671,0.0897576585412025,0.0338500639006463,85475,85475
,,,,,,0.05,function_curve_fit,155.91661071777344,283.054443359375,0.1168790832161903,0.0865882113575935,0.0285096278404849,26099,26099
,,,,,,0.05,function_curve_fit,158.19866943359375,288.0354919433594,0.1184966266155242,0.0860536321997642,0.0290113258166741,203663,203663
,,,,,,0.05,function_curve_fit,155.2074737548828,274.3614501953125,0.0413624383509159,0.0427942052483558,0.0427791440459654,62268,62268
,,,,,,0.05,function_curve_fit,105.1684799194336,239.8173217773437,0.1585461944341659,0.1211429387331008,0.1611033631163028,64393,64393
,,,,,,0.05,function_curve_fit,152.45567321777344,256.2140197753906,0.0688640624284744,0.0671586990356445,0.180015186626026,63264,63264
,,,,,,0.05,function_curve_fit,140.14981079101562,263.6000671386719,0.0887011811137199,0.0786407366394996,0.0282670794592521,81206,81206
,,,,,,0.05,function_curve_fit,134.18927001953125,249.66688537597656,0.0891215205192565,0.0758516564965248,0.0277475995742223,83144,83144
,,,,,,0.05,function_curve_fit,138.55291748046875,259.2050170898437,0.0955896005034446,0.0790414735674858,0.0280393896440391,25575,25575
,,,,,,0.05,function_curve_fit,137.32542419433594,256.9919738769531,0.08981254696846,0.0774737223982811,0.0275584624269018,189925,189925
,,,,,,0.05,historical_linear_extrapolation,239.0101776123047,535.7064819335938,0.0635106116533279,0.0758970528841018,0.0798954877414114,63480,63480
,,,,,,0.05,historical_linear_extrapolation,143.75250244140625,325.3233947753906,0.2015330046415329,0.1515028476715088,0.2185442344627146,62564,62564
,,,,,,0.05,historical_linear_extrapolation,248.77761840820312,481.1261596679688,0.1111094951629638,0.1282670795917511,0.338039768663099,61730,61730
,,,,,,0.05,historical_linear_extrapolation,244.40695190429688,507.0364685058594,0.135851114988327,0.1359088867902755,0.0566641449362671,79124,79124
,,,,,,0.05,historical_linear_extrapolation,197.536361694336,433.4443664550781,0.1259147673845291,0.1107056438922882,0.0450707246245096,82714,82714
,,,,,,0.05,historical_linear_extrapolation,148.27500915527344,353.8251647949219,0.0867430344223976,0.0878340080380439,0.0399828961942325,25936,25936
,,,,,,0.05,historical_linear_extrapolation,210.4824981689453,456.4873046875,0.1246991157531738,0.1181843057274818,0.0474667920416662,187774,187774
,,,,,,0.05,historical_linear_extrapolation,176.5210418701172,367.086181640625,0.0465023070573806,0.0498517677187919,0.0503215729858678,64024,64024
,,,,,,0.05,historical_linear_extrapolation,125.12433624267578,288.2330322265625,0.2139884680509567,0.1304930299520492,0.1936280658088018,66867,66867
,,,,,,0.05,historical_linear_extrapolation,197.3228302001953,359.483154296875,0.0891284719109535,0.0909180119633674,0.2525725228537666,68788,68788
,,,,,,0.05,historical_linear_extrapolation,191.7345733642578,386.2525939941406,0.1366070061922073,0.1033846214413642,0.043563203862023,88454,88454
,,,,,,0.05,historical_linear_extrapolation,155.61317443847656,314.09552001953125,0.1084310337901115,0.0857691168785095,0.030773449180255,85171,85171
,,,,,,0.05,historical_linear_extrapolation,116.23152923583984,237.7533264160156,0.0753596499562263,0.0647649988532066,0.025137046201954,26054,26054
,,,,,,0.05,historical_linear_extrapolation,166.47576904296875,339.919189453125,0.1166148856282234,0.0908482670783996,0.0333035183099038,199679,199679
,,,,,,0.05,historical_linear_extrapolation,325.0022888183594,609.295654296875,0.0876416265964508,0.0915967151522636,0.0880578561823712,63052,63052
,,,,,,0.05,historical_linear_extrapolation,233.14569091796875,491.366455078125,0.3866130709648132,0.232080653309822,0.3300881927413258,68851,68851
,,,,,,0.05,historical_linear_extrapolation,334.0389099121094,588.0731811523438,0.1502448171377182,0.1614891290664672,0.4131786309901845,71309,71309
,,,,,,0.05,historical_linear_extrapolation,300.87646484375,571.2523803710938,0.2365792244672775,0.1677713096141815,0.0695136250106356,90665,90665
,,,,,,0.05,historical_linear_extrapolation,291.85546875,555.9049682617188,0.1887598186731338,0.158926784992218,0.0605838870613988,86443,86443
,,,,,,0.05,historical_linear_extrapolation,300.9697265625,566.9815063476562,0.1842252165079116,0.1637627333402633,0.0576719047006964,26104,26104
,,,,,,0.05,historical_linear_extrapolation,297.05108642578125,564.2216796875,0.2095047086477279,0.1634940207004547,0.057391182210892,203212,203212
,,,,,,0.05,historical_linear_extrapolation,269.69708251953125,524.3179931640625,0.0732016265392303,0.0767564177513122,0.0824041186893518,61500,61500
,,,,,,0.05,historical_linear_extrapolation,184.915267944336,391.7654724121094,0.6325383186340332,0.2006153613328933,0.2631784269875947,68662,68662
,,,,,,0.05,historical_linear_extrapolation,274.5988464355469,478.9879150390625,0.1232554912567138,0.1312803626060485,0.3365378974564639,70616,70616
,,,,,,0.05,historical_linear_extrapolation,241.5633850097656,462.8783264160156,0.2897223532199859,0.1379486918449401,0.0539892394821269,89535,89535
,,,,,,0.05,historical_linear_extrapolation,242.6898498535156,464.19384765625,0.2815880179405212,0.1383608877658844,0.050049693327048,85470,85470
,,,,,,0.05,historical_linear_extrapolation,244.5587615966797,484.3573303222656,0.234628140926361,0.1381169855594635,0.0547931633147714,25773,25773
,,,,,,0.05,historical_linear_extrapolation,242.4274444580078,466.2480163574219,0.2791929543018341,0.1381457149982452,0.0502711751800599,200778,200778
,,,,,,0.05,historical_linear_extrapolation,302.3108825683594,581.3364868164062,0.0805270299315452,0.0908081755042076,0.0867136950255856,64399,64399
,,,,,,0.05,historical_linear_extrapolation,173.4615936279297,362.235107421875,0.4061148464679718,0.1818482875823974,0.243341071775624,67886,67886
,,,,,,0.05,historical_linear_extrapolation,280.75469970703125,490.2303466796875,0.1247468218207359,0.1359902769327163,0.3444343125948896,67814,67814
,,,,,,0.05,historical_linear_extrapolation,252.13235473632807,478.42767333984375,0.1547212302684784,0.1357280313968658,0.0497533847661252,89579,89579
,,,,,,0.05,historical_linear_extrapolation,249.8525238037109,488.4672546386719,0.2739624679088592,0.1371645480394363,0.0513333763770835,84763,84763
,,,,,,0.05,historical_linear_extrapolation,253.10484313964844,492.2176513671875,0.1491042077541351,0.1401832997798919,0.0531199274367221,25757,25757
,,,,,,0.05,historical_linear_extrapolation,251.2917633056641,484.4873962402344,0.2045118808746338,0.1369094848632812,0.0503835567687908,200099,200099
,,,,,,0.05,historical_linear_extrapolation,253.8264617919922,486.3972473144531,0.0667294412851333,0.0734652802348136,0.0665437871882067,64491,64491
,,,,,,0.05,historical_linear_extrapolation,136.31703186035156,288.2156677246094,0.2508284747600555,0.1533039957284927,0.1936162578555597,69821,69821
,,,,,,0.05,historical_linear_extrapolation,234.1361846923828,410.1148376464844,0.1045926362276077,0.1125589311122894,0.2881454552471783,67359,67359
,,,,,,0.05,historical_linear_extrapolation,206.81393432617188,404.0294189453125,0.1265034079551696,0.1132595166563987,0.0397309075610335,89182,89182
,,,,,,0.05,historical_linear_extrapolation,206.4622039794922,397.308837890625,0.1239489540457725,0.1149423867464065,0.0388705762060367,86222,86222
,,,,,,0.05,historical_linear_extrapolation,206.0694732666016,400.7343444824219,0.2562913000583648,0.1138850301504135,0.0417744330650762,26267,26267
,,,,,,0.05,historical_linear_extrapolation,206.56658935546875,400.7392272949219,0.142321839928627,0.1140599772334098,0.0392061871968821,201671,201671
,,,,,,0.05,historical_linear_extrapolation,207.79446411132807,397.805419921875,0.055402223020792,0.059890154749155,0.0586076584736753,67260,67260
,,,,,,0.05,historical_linear_extrapolation,123.53384399414062,269.36212158203125,0.185427576303482,0.1375705152750015,0.1809508310800732,69329,69329
,,,,,,0.05,historical_linear_extrapolation,205.3775177001953,353.3109130859375,0.0916189104318618,0.0961364582180976,0.2482342726959993,66941,66941
,,,,,,0.05,historical_linear_extrapolation,176.42691040039062,340.6018371582031,0.1079116314649581,0.0970602855086326,0.0380211896699606,90908,90908
,,,,,,0.05,historical_linear_extrapolation,179.54666137695312,346.15594482421875,0.1097639575600624,0.0996161699295044,0.0356880518056329,86872,86872
,,,,,,0.05,historical_linear_extrapolation,180.68795776367188,345.5498962402344,0.1271578073501587,0.0971935912966728,0.0364310837030394,25750,25750
,,,,,,0.05,historical_linear_extrapolation,178.29759216308594,343.60906982421875,0.1111383214592933,0.0981684625148773,0.0354254735997649,203530,203530
,,,,,,0.05,historical_linear_extrapolation,200.35064697265625,368.20843505859375,0.0531015582382679,0.05623110383749,0.0543755662913125,65790,65790
,,,,,,0.05,historical_linear_extrapolation,127.20138549804688,271.4900817871094,0.2014762461185455,0.136673092842102,0.1823804170519481,68014,68014
,,,,,,0.05,historical_linear_extrapolation,201.7137145996093,348.7801513671875,0.0909158885478973,0.0930910110473632,0.2450518045038236,69172,69172
,,,,,,0.05,historical_linear_extrapolation,176.60610961914062,331.0188903808594,0.1184803768992424,0.0953791216015815,0.0368593306437248,89254,89254
,,,,,,0.05,historical_linear_extrapolation,176.1746826171875,330.9164123535156,0.1134971529245376,0.0961890369653701,0.0341733168180686,87631,87631
,,,,,,0.05,historical_linear_extrapolation,175.705078125,337.4689025878906,0.1099691092967987,0.0949769839644432,0.0351345970465104,26091,26091
,,,,,,0.05,historical_linear_extrapolation,176.3040008544922,331.8109130859375,0.1152354851365089,0.0956770926713943,0.0342656907704684,202976,202976
,,,,,,0.05,historical_linear_extrapolation,185.494140625,332.3712158203125,0.0496682785451412,0.0515127927064895,0.045202689558244,65645,65645
,,,,,,0.05,historical_linear_extrapolation,128.05960083007812,274.2125244140625,0.2119949609041214,0.1351978480815887,0.1842094688965615,68153,68153
,,,,,,0.05,historical_linear_extrapolation,203.4661560058593,348.8243408203125,0.0915454253554344,0.0916267335414886,0.2450897045254431,68293,68293
,,,,,,0.05,historical_linear_extrapolation,172.05784606933594,320.5309753417969,0.1294282525777816,0.0943702459335327,0.0360750657481562,90660,90660
,,,,,,0.05,historical_linear_extrapolation,172.0752410888672,318.9631042480469,0.1081922277808189,0.0921869277954101,0.0310734703638799,85357,85357
,,,,,,0.05,historical_linear_extrapolation,173.08920288085938,321.0663757324219,0.1101180016994476,0.0924625843763351,0.0314960328427784,26074,26074
,,,,,,0.05,historical_linear_extrapolation,172.1982879638672,319.9389953613281,0.1179574355483055,0.0932015106081962,0.0311685419354286,202091,202091
,,,,,,0.05,historical_linear_extrapolation,172.8826446533203,318.9112243652344,0.0460138767957687,0.0474169701337814,0.0491566414883801,66007,66007
,,,,,,0.05,historical_linear_extrapolation,123.12893676757812,266.1048583984375,0.1982443481683731,0.1315955966711044,0.1787627846087915,67277,67277
,,,,,,0.05,historical_linear_extrapolation,186.9511260986328,321.1515808105469,0.0837838575243949,0.0829388201236724,0.2256404280255257,69264,69264
,,,,,,0.05,historical_linear_extrapolation,162.87205505371094,305.81353759765625,0.1073663905262947,0.0885189548134803,0.0340805139506727,90332,90332
,,,,,,0.05,historical_linear_extrapolation,161.11062622070312,304.91815185546875,0.1070174127817154,0.0875189825892448,0.0324396717489855,86248,86248
,,,,,,0.05,historical_linear_extrapolation,155.4285430908203,288.0101318359375,0.1205183789134025,0.08325807005167,0.0314196106778088,25968,25968
,,,,,,0.05,historical_linear_extrapolation,161.16770935058594,303.20562744140625,0.1089043915271759,0.0874192342162132,0.0322574794802856,202548,202548
,,,,,,0.05,historical_linear_extrapolation,168.50357055664062,318.2414245605469,0.0446711853146553,0.0459346659481525,0.0432310955204807,68019,68019
,,,,,,0.05,historical_linear_extrapolation,117.0238800048828,259.3518371582031,0.167580634355545,0.1242538020014762,0.1742265546032703,68300,68300
,,,,,,0.05,historical_linear_extrapolation,182.96534729003903,326.2313232421875,0.0825721099972724,0.0813116580247879,0.2292116658455888,66436,66436
,,,,,,0.05,historical_linear_extrapolation,154.0426788330078,297.91680908203125,0.0932272002100944,0.0831954255700111,0.0315332917081677,90649,90649
,,,,,,0.05,historical_linear_extrapolation,156.93460083007812,304.3945007324219,0.1014149785041809,0.0840236470103263,0.0296296745402837,86270,86270
,,,,,,0.05,historical_linear_extrapolation,158.96798706054688,311.9722900390625,0.1040691286325454,0.085452601313591,0.0338459165647276,25836,25836
,,,,,,0.05,historical_linear_extrapolation,155.9008026123047,302.5009460449219,0.098090574145317,0.0838353186845779,0.0294453564629864,202755,202755
,,,,,,0.05,historical_linear_extrapolation,165.15390014648438,312.94580078125,0.043557085096836,0.0456366315484046,0.0428599434138513,67456,67456
,,,,,,0.05,historical_linear_extrapolation,102.21521759033205,220.9228973388672,0.1366620510816574,0.1062945872545242,0.1484110293366345,68546,68546
,,,,,,0.05,historical_linear_extrapolation,165.46604919433594,287.18817138671875,0.0739636197686195,0.0747136026620864,0.2017786383798945,67326,67326
,,,,,,0.05,historical_linear_extrapolation,145.08082580566406,276.7868347167969,0.082126460969448,0.0762669295072555,0.0288880960246034,92064,92064
,,,,,,0.05,historical_linear_extrapolation,142.0106658935547,272.0307312011719,0.0871018171310424,0.0745575726032257,0.028504445820984,85724,85724
,,,,,,0.05,historical_linear_extrapolation,147.09429931640625,287.2881164550781,0.0862461701035499,0.0770379826426506,0.0281283214273489,25540,25540
,,,,,,0.05,historical_linear_extrapolation,144.03933715820312,276.1422119140625,0.084742970764637,0.0756429433822631,0.0270370281660863,203328,203328
,,,,,,0.05,historical_linear_extrapolation,155.32516479492188,292.9380187988281,0.0410908833146095,0.0429036319255828,0.0436409255669214,67936,67936
,,,,,,0.05,historical_linear_extrapolation,105.1882781982422,229.4661102294922,0.1594312638044357,0.1151237934827804,0.1541499904711359,67584,67584
,,,,,,0.05,historical_linear_extrapolation,166.2848358154297,290.4602355957031,0.0744061842560768,0.0750118419528007,0.2040769281899211,67333,67333
,,,,,,0.05,historical_linear_extrapolation,144.6630401611328,274.3392639160156,0.1020868495106697,0.0783350691199302,0.0285046952473877,91238,91238
,,,,,,0.05,historical_linear_extrapolation,140.70018005371094,271.5926208496094,0.0825954228639602,0.0770535916090011,0.0301925357267122,85902,85902
,,,,,,0.05,historical_linear_extrapolation,138.93673706054688,269.38653564453125,0.0812534838914871,0.0764712542295456,0.0295863168822265,25713,25713
,,,,,,0.05,historical_linear_extrapolation,142.259033203125,272.5540466308594,0.0911942571401596,0.0775562226772308,0.0283192056680349,202853,202853
,,,,,,0.05,historical_linear_extrapolation,160.67404174804688,308.61199951171875,0.042738988995552,0.0446174554526805,0.042602853096692,68413,68413
,,,,,,0.05,historical_linear_extrapolation,109.89522552490234,253.7157440185547,0.2665029764175415,0.1158260926604271,0.1704400223870499,67161,67161
,,,,,,0.05,historical_linear_extrapolation,171.91928100585938,306.25,0.0770859867334365,0.0770510286092758,0.2151706823770082,67854,67854
,,,,,,0.05,historical_linear_extrapolation,147.9132843017578,294.2914123535156,0.1065881624817848,0.0784337222576141,0.032807871406129,90831,90831
,,,,,,0.05,historical_linear_extrapolation,146.6000213623047,285.1982727050781,0.1564959287643432,0.078037217259407,0.0297209180670246,86554,86554
,,,,,,0.05,historical_linear_extrapolation,150.3032684326172,296.9337463378906,0.1027430444955825,0.0832233354449272,0.029237784846131,26043,26043
,,,,,,0.05,historical_linear_extrapolation,147.6604766845703,290.8013916015625,0.127334251999855,0.0788781940937042,0.0286339583340144,203428,203428
,,,,,,0.05,historical_linear_extrapolation,206.61767578125,394.9823303222656,0.0546813569962978,0.0575277768075466,0.0541738549496713,67897,67897
,,,,,,0.05,historical_linear_extrapolation,147.90171813964844,342.3218078613281,0.2189638614654541,0.1428025662899017,0.2299634623573963,65792,65792
,,,,,,0.05,historical_linear_extrapolation,221.7865600585937,392.1268005371094,0.0998266264796257,0.0967950671911239,0.2755082485158949,66670,66670
,,,,,,0.05,historical_linear_extrapolation,190.589111328125,371.9757995605469,0.1214353889226913,0.0966654866933822,0.0364577824791446,89104,89104
,,,,,,0.05,historical_linear_extrapolation,195.0691833496093,385.3605346679688,0.1282397210597992,0.1004616245627403,0.0396665581206088,85466,85466
,,,,,,0.05,historical_linear_extrapolation,189.69113159179688,370.1288146972656,0.1119460314512252,0.0984766036272049,0.037038077490019,25789,25789
,,,,,,0.05,historical_linear_extrapolation,192.38455200195312,377.5096740722656,0.1231147423386573,0.0985173359513282,0.0370001639820635,200359,200359
,,,,,,0.05,historical_linear_extrapolation,185.456283569336,345.441162109375,0.0500648841261863,0.0521045625209808,0.0511365106634702,64574,64574
,,,,,,0.05,historical_linear_extrapolation,128.24984741210938,294.2823486328125,0.2304009944200515,0.1296276748180389,0.1976916575280221,68050,68050
,,,,,,0.05,historical_linear_extrapolation,197.3017578125,340.9805603027344,0.0892781838774681,0.0862568616867065,0.2395713850512872,67138,67138
,,,,,,0.05,historical_linear_extrapolation,169.83047485351562,327.6810913085937,0.110581561923027,0.0886930450797081,0.0364418853444828,88201,88201
,,,,,,0.05,historical_linear_extrapolation,170.03834533691406,326.66802978515625,0.1383498162031173,0.091221660375595,0.0337914989002117,85575,85575
,,,,,,0.05,historical_linear_extrapolation,170.06268310546875,328.3936767578125,0.1222535893321037,0.0897066965699195,0.0367962309687425,25986,25986
,,,,,,0.05,historical_linear_extrapolation,169.94973754882812,327.34039306640625,0.1239797100424766,0.0899073556065559,0.0338610501296168,199762,199762
,,,,,,0.05,historical_linear_extrapolation,199.40603637695312,379.0910339355469,0.052775464951992,0.0557321906089782,0.0623650587162771,67630,67630
,,,,,,0.05,historical_linear_extrapolation,133.95712280273438,295.2104187011719,0.1890645027160644,0.1381088644266128,0.1983150796917279,69271,69271
,,,,,,0.05,historical_linear_extrapolation,206.0798797607422,354.99951171875,0.0921611487865448,0.0921491533517837,0.2494214213719706,67113,67113
,,,,,,0.05,historical_linear_extrapolation,180.9933013916016,345.5668640136719,0.1080940961837768,0.0980580225586891,0.0384369948742413,90983,90983
,,,,,,0.05,historical_linear_extrapolation,177.76861572265625,344.0751953125,0.108591727912426,0.0932209715247154,0.0383432938930284,86870,86870
,,,,,,0.05,historical_linear_extrapolation,179.11178588867188,342.26873779296875,0.1331262290477752,0.0949403271079063,0.0385183100431997,26161,26161
,,,,,,0.05,historical_linear_extrapolation,179.3789520263672,344.51055908203125,0.1115148812532424,0.0955982506275177,0.0383195033220377,204014,204014
,,,,,,0.05,historical_linear_extrapolation,189.6740875244141,353.8800354003906,0.0502560399472713,0.0528764314949512,0.0499536397192835,67114,67114
,,,,,,0.05,historical_linear_extrapolation,124.5246124267578,275.7215270996094,0.2127403318881988,0.1291123181581497,0.1852238190448902,67375,67375
,,,,,,0.05,historical_linear_extrapolation,201.7426300048828,364.03167724609375,0.0908185467123985,0.0903098061680793,0.2557691443427212,66990,66990
,,,,,,0.05,historical_linear_extrapolation,171.78518676757812,336.419921875,0.1063961908221244,0.0903586745262146,0.0376089504965887,90007,90007
,,,,,,0.05,historical_linear_extrapolation,172.32167053222656,330.4919128417969,0.1350529938936233,0.0914553552865982,0.0330622062991789,85763,85763
,,,,,,0.05,historical_linear_extrapolation,170.90049743652344,332.9457702636719,0.097583919763565,0.0895706713199615,0.0348832216197179,25709,25709
,,,,,,0.05,historical_linear_extrapolation,171.90065002441406,333.4647827148437,0.1174739897251129,0.0907250717282295,0.0333596103602892,201479,201479
,,,,,,0.05,historical_linear_extrapolation,166.57879638671875,310.0115661621094,0.0441049039363861,0.0463944710791111,0.0466924598292922,66918,66918
,,,,,,0.05,historical_linear_extrapolation,108.91250610351562,230.96511840820312,0.1576239466667175,0.1156571060419082,0.1551568620311815,68325,68325
,,,,,,0.05,historical_linear_extrapolation,171.02308654785156,296.1825256347656,0.0768176168203353,0.0775242149829864,0.2080965082496221,66859,66859
,,,,,,0.05,historical_linear_extrapolation,149.00914001464844,283.2602844238281,0.093072697520256,0.0803946182131767,0.0296566414302086,89219,89219
