date,day_index,slot_start,slot_end,weekday,weekday_id,is_weekend,is_holiday,is_adjusted_workday,is_effective_workday,is_festival_day,holiday_name,holiday_group,is_pre_holiday,is_post_holiday,days_to_nearest_holiday,time_index,slot_of_day,hour,minute,sin_time_of_day,cos_time_of_day,sin_day_of_week,cos_day_of_week
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2370,66,16,30,-0.92387953,-0.38268343,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2371,67,16,45,-0.94693013,-0.32143947,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2372,68,17,0,-0.96592583,-0.25881905,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2373,69,17,15,-0.98078528,-0.19509032,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2374,70,17,30,-0.99144486,-0.13052619,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2375,71,17,45,-0.99785892,-0.06540313,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2376,72,18,0,-1.0,-0.0,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2377,73,18,15,-0.99785892,0.06540313,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2378,74,18,30,-0.99144486,0.13052619,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2379,75,18,45,-0.98078528,0.19509032,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2380,76,19,0,-0.96592583,0.25881905,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2381,77,19,15,-0.94693013,0.32143947,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2382,78,19,30,-0.92387953,0.38268343,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2383,79,19,45,-0.89687274,0.44228869,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2384,80,20,0,-0.8660254,0.5,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2385,81,20,15,-0.83146961,0.55557023,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2386,82,20,30,-0.79335334,0.60876143,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2387,83,20,45,-0.75183981,0.65934582,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2388,84,21,0,-0.70710678,0.70710678,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2389,85,21,15,-0.65934582,0.75183981,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2390,86,21,30,-0.60876143,0.79335334,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2391,87,21,45,-0.55557023,0.83146961,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2392,88,22,0,-0.5,0.8660254,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2393,89,22,15,-0.44228869,0.89687274,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2394,90,22,30,-0.38268343,0.92387953,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2395,91,22,45,-0.32143947,0.94693013,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2396,92,23,0,-0.25881905,0.96592583,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2397,93,23,15,-0.19509032,0.98078528,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2398,94,23,30,-0.13052619,0.99144486,0.78183148,0.6234898
2017-04-25,25,2304,2399,1,1,0,0,0,1,0,,none,0,0,4,2399,95,23,45,-0.06540313,0.99785892,0.78183148,0.6234898
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2400,0,0,0,0.0,1.0,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2401,1,0,15,0.06540313,0.99785892,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2402,2,0,30,0.13052619,0.99144486,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2403,3,0,45,0.19509032,0.98078528,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2404,4,1,0,0.25881905,0.96592583,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2405,5,1,15,0.32143947,0.94693013,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2406,6,1,30,0.38268343,0.92387953,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2407,7,1,45,0.44228869,0.89687274,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2408,8,2,0,0.5,0.8660254,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2409,9,2,15,0.55557023,0.83146961,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2410,10,2,30,0.60876143,0.79335334,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2411,11,2,45,0.65934582,0.75183981,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2412,12,3,0,0.70710678,0.70710678,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2413,13,3,15,0.75183981,0.65934582,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2414,14,3,30,0.79335334,0.60876143,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2415,15,3,45,0.83146961,0.55557023,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2416,16,4,0,0.8660254,0.5,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2417,17,4,15,0.89687274,0.44228869,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2418,18,4,30,0.92387953,0.38268343,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2419,19,4,45,0.94693013,0.32143947,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2420,20,5,0,0.96592583,0.25881905,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2421,21,5,15,0.98078528,0.19509032,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2422,22,5,30,0.99144486,0.13052619,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2423,23,5,45,0.99785892,0.06540313,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2424,24,6,0,1.0,0.0,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2425,25,6,15,0.99785892,-0.06540313,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2426,26,6,30,0.99144486,-0.13052619,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2427,27,6,45,0.98078528,-0.19509032,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2428,28,7,0,0.96592583,-0.25881905,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2429,29,7,15,0.94693013,-0.32143947,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2430,30,7,30,0.92387953,-0.38268343,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2431,31,7,45,0.89687274,-0.44228869,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2432,32,8,0,0.8660254,-0.5,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2433,33,8,15,0.83146961,-0.55557023,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2434,34,8,30,0.79335334,-0.60876143,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2435,35,8,45,0.75183981,-0.65934582,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2436,36,9,0,0.70710678,-0.70710678,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2437,37,9,15,0.65934582,-0.75183981,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2438,38,9,30,0.60876143,-0.79335334,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2439,39,9,45,0.55557023,-0.83146961,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2440,40,10,0,0.5,-0.8660254,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2441,41,10,15,0.44228869,-0.89687274,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2442,42,10,30,0.38268343,-0.92387953,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2443,43,10,45,0.32143947,-0.94693013,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2444,44,11,0,0.25881905,-0.96592583,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2445,45,11,15,0.19509032,-0.98078528,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2446,46,11,30,0.13052619,-0.99144486,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2447,47,11,45,0.06540313,-0.99785892,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2448,48,12,0,0.0,-1.0,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2449,49,12,15,-0.06540313,-0.99785892,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2450,50,12,30,-0.13052619,-0.99144486,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2451,51,12,45,-0.19509032,-0.98078528,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2452,52,13,0,-0.25881905,-0.96592583,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2453,53,13,15,-0.32143947,-0.94693013,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2454,54,13,30,-0.38268343,-0.92387953,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2455,55,13,45,-0.44228869,-0.89687274,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2456,56,14,0,-0.5,-0.8660254,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2457,57,14,15,-0.55557023,-0.83146961,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2458,58,14,30,-0.60876143,-0.79335334,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2459,59,14,45,-0.65934582,-0.75183981,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2460,60,15,0,-0.70710678,-0.70710678,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2461,61,15,15,-0.75183981,-0.65934582,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2462,62,15,30,-0.79335334,-0.60876143,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2463,63,15,45,-0.83146961,-0.55557023,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2464,64,16,0,-0.8660254,-0.5,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2465,65,16,15,-0.89687274,-0.44228869,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2466,66,16,30,-0.92387953,-0.38268343,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2467,67,16,45,-0.94693013,-0.32143947,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2468,68,17,0,-0.96592583,-0.25881905,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2469,69,17,15,-0.98078528,-0.19509032,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2470,70,17,30,-0.99144486,-0.13052619,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2471,71,17,45,-0.99785892,-0.06540313,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2472,72,18,0,-1.0,-0.0,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2473,73,18,15,-0.99785892,0.06540313,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2474,74,18,30,-0.99144486,0.13052619,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2475,75,18,45,-0.98078528,0.19509032,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2476,76,19,0,-0.96592583,0.25881905,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2477,77,19,15,-0.94693013,0.32143947,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2478,78,19,30,-0.92387953,0.38268343,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2479,79,19,45,-0.89687274,0.44228869,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2480,80,20,0,-0.8660254,0.5,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2481,81,20,15,-0.83146961,0.55557023,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2482,82,20,30,-0.79335334,0.60876143,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2483,83,20,45,-0.75183981,0.65934582,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2484,84,21,0,-0.70710678,0.70710678,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2485,85,21,15,-0.65934582,0.75183981,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2486,86,21,30,-0.60876143,0.79335334,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2487,87,21,45,-0.55557023,0.83146961,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2488,88,22,0,-0.5,0.8660254,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2489,89,22,15,-0.44228869,0.89687274,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2490,90,22,30,-0.38268343,0.92387953,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2491,91,22,45,-0.32143947,0.94693013,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2492,92,23,0,-0.25881905,0.96592583,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2493,93,23,15,-0.19509032,0.98078528,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2494,94,23,30,-0.13052619,0.99144486,0.97492791,-0.22252093
2017-04-26,26,2400,2495,2,2,0,0,0,1,0,,none,0,0,3,2495,95,23,45,-0.06540313,0.99785892,0.97492791,-0.22252093
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2496,0,0,0,0.0,1.0,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2497,1,0,15,0.06540313,0.99785892,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2498,2,0,30,0.13052619,0.99144486,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2499,3,0,45,0.19509032,0.98078528,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2500,4,1,0,0.25881905,0.96592583,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2501,5,1,15,0.32143947,0.94693013,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2502,6,1,30,0.38268343,0.92387953,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2503,7,1,45,0.44228869,0.89687274,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2504,8,2,0,0.5,0.8660254,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2505,9,2,15,0.55557023,0.83146961,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2506,10,2,30,0.60876143,0.79335334,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2507,11,2,45,0.65934582,0.75183981,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2508,12,3,0,0.70710678,0.70710678,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2509,13,3,15,0.75183981,0.65934582,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2510,14,3,30,0.79335334,0.60876143,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2511,15,3,45,0.83146961,0.55557023,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2512,16,4,0,0.8660254,0.5,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2513,17,4,15,0.89687274,0.44228869,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2514,18,4,30,0.92387953,0.38268343,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2515,19,4,45,0.94693013,0.32143947,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2516,20,5,0,0.96592583,0.25881905,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2517,21,5,15,0.98078528,0.19509032,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2518,22,5,30,0.99144486,0.13052619,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2519,23,5,45,0.99785892,0.06540313,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2520,24,6,0,1.0,0.0,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2521,25,6,15,0.99785892,-0.06540313,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2522,26,6,30,0.99144486,-0.13052619,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2523,27,6,45,0.98078528,-0.19509032,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2524,28,7,0,0.96592583,-0.25881905,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2525,29,7,15,0.94693013,-0.32143947,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2526,30,7,30,0.92387953,-0.38268343,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2527,31,7,45,0.89687274,-0.44228869,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2528,32,8,0,0.8660254,-0.5,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2529,33,8,15,0.83146961,-0.55557023,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2530,34,8,30,0.79335334,-0.60876143,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2531,35,8,45,0.75183981,-0.65934582,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2532,36,9,0,0.70710678,-0.70710678,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2533,37,9,15,0.65934582,-0.75183981,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2534,38,9,30,0.60876143,-0.79335334,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2535,39,9,45,0.55557023,-0.83146961,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2536,40,10,0,0.5,-0.8660254,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2537,41,10,15,0.44228869,-0.89687274,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2538,42,10,30,0.38268343,-0.92387953,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2539,43,10,45,0.32143947,-0.94693013,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2540,44,11,0,0.25881905,-0.96592583,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2541,45,11,15,0.19509032,-0.98078528,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2542,46,11,30,0.13052619,-0.99144486,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2543,47,11,45,0.06540313,-0.99785892,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2544,48,12,0,0.0,-1.0,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2545,49,12,15,-0.06540313,-0.99785892,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2546,50,12,30,-0.13052619,-0.99144486,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2547,51,12,45,-0.19509032,-0.98078528,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2548,52,13,0,-0.25881905,-0.96592583,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2549,53,13,15,-0.32143947,-0.94693013,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2550,54,13,30,-0.38268343,-0.92387953,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2551,55,13,45,-0.44228869,-0.89687274,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2552,56,14,0,-0.5,-0.8660254,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2553,57,14,15,-0.55557023,-0.83146961,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2554,58,14,30,-0.60876143,-0.79335334,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2555,59,14,45,-0.65934582,-0.75183981,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2556,60,15,0,-0.70710678,-0.70710678,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2557,61,15,15,-0.75183981,-0.65934582,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2558,62,15,30,-0.79335334,-0.60876143,0.43388374,-0.90096887
2017-04-27,27,2496,2591,3,3,0,0,0,1,0,,none,0,0,2,2559,63,15,45,-0.83146961,-0.55557023,0.43388374,-0.90096887
