missing_rate_target,chunk_index,day_index,file_name,mask_path,missing_dataset_path,eligible_count,missing_count,observed_chunk_missing_rate,mask_scope,mechanism,seed,missing_unit,mask_uses_row_index,drops_entire_time_slot,drops_all_nodes_at_same_time,creates_temporal_blocks,forces_non_contiguous_missing,missingness_type
0.2,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_033_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_033.parquet,4034976,805234,0.19956351661075555,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_034_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_034.parquet,4034976,805810,0.1997062683892048,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_035_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_035.parquet,4034976,806768,0.19994369235405612,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_036_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_036.parquet,4034976,806077,0.19977243978650677,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_037_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_037.parquet,4034976,807126,0.2000324165496895,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_038_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_038.parquet,4034976,806858,0.19996599731943882,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_039_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_039.parquet,4034976,806136,0.19978706193047988,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_040_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_040.parquet,4034976,807984,0.2002450572196712,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_041_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_041.parquet,4034976,806810,0.1999541013379014,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_042_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_042.parquet,4034976,807670,0.20016723767378047,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_043_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_043.parquet,4034976,805783,0.19969957689958998,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_044_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_044.parquet,4034976,807764,0.20019053397095796,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_045_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_045.parquet,4034976,807460,0.20011519275455417,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_046_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_046.parquet,4034976,807251,0.20006339566827658,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_047_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_047.parquet,4034976,805524,0.19963538816587756,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_048_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_048.parquet,4034976,807198,0.20005026052199568,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_049_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_049.parquet,4034976,808271,0.2003161852759471,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_050_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_050.parquet,4034976,807692,0.2001726899986518,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_051_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_051.parquet,4034976,806182,0.19979846224611994,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_052_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_052.parquet,4034976,806618,0.19990651741175164,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_053_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_053.parquet,4034976,807146,0.20003737320866344,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_054_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_054.parquet,4034976,807710,0.20017715099172834,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_055_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_055.parquet,4034976,806205,0.19980416240393994,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_056_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_056.parquet,4034976,806816,0.19995558833559357,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_057_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_057.parquet,4034976,807370,0.20009288778917148,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_058_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_058.parquet,4034976,806455,0.1998661206411141,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_059_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_059.parquet,4034976,807014,0.2000046592594355,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.2,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_060_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p20__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_060.parquet,4034976,807290,0.20007306115327575,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_000_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_000.parquet,4034976,1210233,0.2999356129999286,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_001_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_001.parquet,4034976,1210408,0.2999789837659505,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_002_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_002.parquet,4034976,1210518,0.3000062453903072,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_003_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_003.parquet,4034976,1209976,0.2998719199321136,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_004_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_004.parquet,4034976,1213498,0.300744787577423,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_005_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_005.parquet,4034976,1210556,0.3000156630423576,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_006_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_006.parquet,4034976,1210294,0.2999507308097991,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_007_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_007.parquet,4034976,1211378,0.30021938172618623,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_008_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_008.parquet,4034976,1210393,0.29997526627172005,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_009_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_009.parquet,4034976,1209069,0.29964713544764576,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_010_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_010.parquet,4034976,1210770,0.3000686992933787,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_011_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_011.parquet,4034976,1212151,0.3004109565955287,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,12,12,node_flow_chunk_012.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_012_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_012.parquet,4034976,1209540,0.29976386476648187,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,13,13,node_flow_chunk_013.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_013_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_013.parquet,4034976,1212493,0.30049571546398296,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,14,14,node_flow_chunk_014.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_014_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_014.parquet,4034976,1210222,0.299932886837493,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,15,15,node_flow_chunk_015.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_015_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_015.parquet,4034976,1209603,0.29977947824224976,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,16,16,node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_016_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_016.parquet,4034976,1210473,0.29999509290761583,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,17,17,node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_017_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_017.parquet,4034976,1210438,0.2999864187544114,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,18,18,node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_018_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_018.parquet,4034976,1208257,0.29944589509330416,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,19,19,node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_019_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_019.parquet,4034976,1210313,0.29995543963582433,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,20,20,node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_020_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_020.parquet,4034976,1210165,0.2999187603594173,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,21,21,node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_021_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_021.parquet,4034976,1212219,0.30042780923604007,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,22,22,node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_022_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_022.parquet,4034976,1211192,0.30017328479772865,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,23,23,node_flow_chunk_023.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_023_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_023.parquet,4034976,1211764,0.3003150452443831,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
