missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.1,road_topology_neighbor_fill,high_flow,61,8184671,8184671,132650,5451126540.0,7882386163712.0,1407109.244140625,8184671,1442538.2109375,8184671,2911.8896484375,10468.935546875,666.0165741542941,981.3597471352954,0.1719200740189343,0.17624877175117973,0.12986023379032302,False
0.1,road_topology_neighbor_fill,low_flow,61,8210938,8210938,136848,3239239509.0,4542188848640.0,4010158.119140625,8066675,2073666.369140625,8195147,0.0,1488.593017578125,394.50297992750643,743.7658039302551,0.4971265260024266,0.25303589662767795,0.4996434855917362,False
0.1,road_topology_neighbor_fill,mid_flow,61,8217745,8217745,133197,3880893288.0,4740572724224.0,1775359.4794921875,8217745,1521541.9423828125,8217745,1488.5931396484375,2911.889404296875,472.25769210409914,759.5197585217659,0.21603973833359244,0.18515321932997586,0.5336343369870163,False
0.1,road_topology_neighbor_fill,overall,61,24613354,24613354,402695,12571259508.0,17165147660288.0,7192626.71484375,24469091,5037746.4921875,24597563,0.0,10468.935546875,510.74955115828584,835.0997869428357,0.2939474422995014,0.2048067319590766,0.07976931209516472,False
0.1,topology_function_hybrid,high_flow,61,8184671,8184671,132650,3043326340.0,2378131306496.0,787103.2314453125,8184671,801672.91015625,8184671,2911.8896484375,10468.935546875,371.8324585068844,539.0354176549665,0.09616797442992057,0.09794809225150895,0.07132885321848023,False
0.1,topology_function_hybrid,low_flow,61,8210938,8210938,136848,1943014885.0,1492813377024.0,2806469.736328125,8066675,1573936.4453125,8208944,0.0,1488.593017578125,236.63738357298521,426.38937350013856,0.34790911203539565,0.19173433821847244,0.28643784329571503,False
0.1,topology_function_hybrid,mid_flow,61,8217745,8217745,133197,2351688372.0,1575390405632.0,1075373.1455078125,8217745,985246.552734375,8217745,1488.5931396484375,2911.889404296875,286.1719817297811,437.8423516260677,0.1308598825478051,0.1198925681843833,0.3076255889241846,False
0.1,topology_function_hybrid,overall,61,24613354,24613354,402695,7338029508.0,5446335053824.0,4668946.05859375,24469091,3360855.96484375,24611360,0.0,10468.935546875,298.13204279270514,470.39942114855893,0.19080995115812638,0.13655710065773488,0.044932879665017536,False
0.1,zero_fill,high_flow,61,8184671,8184671,0,30634706144.0,122402444541952.0,8184671.0,8184671,16369342.0,8184671,2911.8896484375,10468.935546875,3742.936783164528,3867.1804033170365,1.0,2.0,0.5117317607025011,False
0.1,zero_fill,low_flow,61,8210938,8210938,0,10635256800.0,14407054114816.0,8066675.0,8066675,16133350.0,8066675,0.0,1488.593017578125,1295.2547930577482,1324.6196927960998,1.0,2.0,0.889846772861529,False
0.1,zero_fill,mid_flow,61,8217745,8217745,0,18690919456.0,44643923722240.0,8217745.0,8217745,16435490.0,8217745,1488.5931396484375,2911.889404296875,2274.45843792914,2330.799135399363,1.0,2.0,1.6376064444847567,False
0.1,zero_fill,overall,61,24613354,24613354,0,59960881536.0,181453424427008.0,24469091.0,24469091,48938182.0,24469091,0.0,10468.935546875,2436.111776395854,2715.1709934987457,1.0,2.0,0.25935502051201664,False
0.2,forward_fill,high_flow,61,16371825,16371825,2863,1620423384.0,754042588160.0,427915.45166015625,16371825,443597.3525390625,16371825,2911.8896484375,10465.24609375,98.97634405449607,214.60972142644184,0.0261373091674359,0.027095168225843028,0.02841249754069602,False
0.2,forward_fill,low_flow,61,16421153,16421153,3622,1198135943.0,487310704640.0,2441562.7421875,16132452,1326265.609375,16204900,0.0,1488.593017578125,72.96296082254395,172.26662768565367,0.15134480128547725,0.0818434923618782,0.11572446306776574,False
0.2,forward_fill,mid_flow,61,16433729,16433729,3965,1922311040.0,812002050048.0,855885.23828125,16433729,873629.943359375,16433729,1488.5931396484375,2911.889404296875,116.97351465391695,222.2851767210894,0.05208101206252397,0.05316078556238666,0.156176322696944,False
