missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.2,function_curve_fit,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_026.parquet,806663,0,True,True,completed,recomputed,0.9568806000006589,58198265,2026-06-15T03:56:15.699707508+00:00
0.2,function_curve_fit,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_027.parquet,806225,0,True,True,completed,recomputed,0.929167199999938,58193770,2026-06-15T03:56:25.705941439+00:00
0.2,function_curve_fit,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_028.parquet,806086,0,True,True,completed,recomputed,0.9016311000013957,58177050,2026-06-15T03:56:35.895181417+00:00
0.2,function_curve_fit,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_029.parquet,807208,0,True,True,completed,recomputed,1.0043074000004708,58150137,2026-06-15T03:56:45.790793419+00:00
0.2,function_curve_fit,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_030.parquet,806368,0,True,True,completed,recomputed,0.9357364000006783,58119784,2026-06-15T03:56:55.984646320+00:00
0.2,function_curve_fit,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_031.parquet,807777,0,True,True,completed,recomputed,1.3646097000000736,58129954,2026-06-15T03:57:08.173440695+00:00
0.2,function_curve_fit,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_032.parquet,807832,0,True,True,completed,recomputed,0.9467275999995763,58158668,2026-06-15T03:57:21.145417690+00:00
0.2,function_curve_fit,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_033.parquet,805234,0,True,True,completed,recomputed,0.928341899998486,58170680,2026-06-15T03:57:32.415993690+00:00
0.2,function_curve_fit,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_034.parquet,805810,0,True,True,completed,recomputed,1.0836615000007441,58189548,2026-06-15T03:57:45.287396669+00:00
0.2,function_curve_fit,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_035.parquet,806768,0,True,True,completed,recomputed,1.0770484000004217,58210101,2026-06-15T03:57:57.454677582+00:00
0.2,function_curve_fit,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_036.parquet,806077,0,True,True,completed,recomputed,0.9437137999993865,58181522,2026-06-15T03:58:09.277678967+00:00
0.2,function_curve_fit,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_037.parquet,807126,0,True,True,completed,recomputed,1.5078973999989103,58604506,2026-06-15T03:58:20.263067245+00:00
0.2,function_curve_fit,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_038.parquet,806858,0,True,True,completed,recomputed,1.021212800000285,58183867,2026-06-15T03:58:30.891818047+00:00
0.2,function_curve_fit,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_039.parquet,806136,0,True,True,completed,recomputed,1.0605201000016677,58198547,2026-06-15T03:58:41.624140978+00:00
0.2,function_curve_fit,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_040.parquet,807984,0,True,True,completed,recomputed,1.0576844000006531,58180660,2026-06-15T03:58:52.272403002+00:00
0.2,function_curve_fit,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_041.parquet,806810,0,True,True,completed,recomputed,1.1487486999994871,58173286,2026-06-15T03:59:02.849357367+00:00
0.2,function_curve_fit,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_042.parquet,807670,0,True,True,completed,recomputed,0.9755471999997098,58191026,2026-06-15T03:59:13.170578480+00:00
0.2,function_curve_fit,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p20__mechanism_mcar_point__scope_global__seed_42__method_function_curve_fit\node_flow_chunk_043.parquet,805783,0,True,True,completed,recomputed,0.9345809999995254,58148873,2026-06-15T03:59:23.115597010+00:00
