missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.2,forward_fill,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_049.parquet,807073,0,True,True,completed,recomputed,1.0483119000000443,57200658,2026-06-15T16:58:05.576315403+00:00
0.2,forward_fill,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_050.parquet,806460,0,True,True,completed,recomputed,1.4272272000000612,57177740,2026-06-15T16:58:19.370878458+00:00
0.2,forward_fill,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_051.parquet,806851,0,True,True,completed,recomputed,1.246308900000031,57150563,2026-06-15T16:58:34.218233824+00:00
0.2,forward_fill,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_052.parquet,806011,0,True,True,completed,recomputed,1.001421199999868,57149042,2026-06-15T16:58:48.199020624+00:00
0.2,forward_fill,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_053.parquet,806226,0,True,True,completed,recomputed,1.1360614000000169,57188826,2026-06-15T16:59:03.009463787+00:00
0.2,forward_fill,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_054.parquet,807452,0,True,True,completed,recomputed,1.1242346000001362,57312464,2026-06-15T16:59:15.966566801+00:00
0.2,forward_fill,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_055.parquet,805562,0,True,True,completed,recomputed,1.0209495000001425,57304149,2026-06-15T16:59:28.754053354+00:00
0.2,forward_fill,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_056.parquet,806725,0,True,True,completed,recomputed,0.9587564999999358,57312719,2026-06-15T16:59:41.573805571+00:00
0.2,forward_fill,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_057.parquet,807870,0,True,True,completed,recomputed,1.033814399999983,57290313,2026-06-15T16:59:54.609545708+00:00
0.2,forward_fill,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_058.parquet,807482,0,True,True,completed,recomputed,0.7269803000001502,57259561,2026-06-15T17:00:07.177912474+00:00
0.2,forward_fill,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_059.parquet,807688,0,True,True,completed,recomputed,0.7655632000000878,57264174,2026-06-15T17:00:15.260370015+00:00
0.2,forward_fill,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_060.parquet,807955,0,True,True,completed,recomputed,0.6963954999998805,57260375,2026-06-15T17:00:23.618098021+00:00
0.2,function_curve_fit,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_000.parquet,806443,806443,True,True,completed,recomputed,0.618732399999999,57185895,2026-06-15T16:49:47.333456278+00:00
0.2,function_curve_fit,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_001.parquet,807216,0,True,True,completed,recomputed,0.6049871000000167,58099168,2026-06-15T16:49:54.886502504+00:00
0.2,function_curve_fit,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_002.parquet,807312,0,True,True,completed,recomputed,0.8767780000000585,58003336,2026-06-15T16:50:05.134631634+00:00
0.2,function_curve_fit,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_003.parquet,807295,0,True,True,completed,recomputed,0.9073240000000169,57994909,2026-06-15T16:50:16.619223356+00:00
0.2,function_curve_fit,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_004.parquet,807204,0,True,True,completed,recomputed,0.9289261000001261,58016406,2026-06-15T16:50:28.445400+00:00
0.2,function_curve_fit,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_005.parquet,806834,0,True,True,completed,recomputed,0.9244234000000233,58069546,2026-06-15T16:50:40.305299997+00:00
0.2,function_curve_fit,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_006.parquet,806043,0,True,True,completed,recomputed,0.5865556999999626,58082504,2026-06-15T16:50:48.661535025+00:00
0.2,function_curve_fit,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_007.parquet,808111,0,True,True,completed,recomputed,0.671259100000043,58096596,2026-06-15T16:50:57.157330275+00:00
