missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,neighbor_coverage_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,neighbor_available_count_sum,neighbor_coverage_sum,mean_positive_corr_sum,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,MAE,RMSE,MAPE,sMAPE,NRMSE
0.1,road_topology_neighbor_fill,39,39,flow_group,mid_flow,overall,overall,False,128257,128257,0,248504.0,128257.0,0.0,432.6002502441406,785.94580078125,0.20065650343894958,0.16520491242408752,0.5576938135307231,55484012.0,79225733120.0,25735.6015625,128257,21188.685546875,128257,1487.302734375,2896.5810546875,432.6002502441406,785.94580078125,0.20065650343894958,0.16520491242408752,0.5576938135307231
0.1,road_topology_neighbor_fill,39,39,length_group,overall,long,overall,False,153282,153282,0,299208.0,153282.0,0.0,475.3888244628906,859.219970703125,0.23164309561252594,0.17294663190841675,0.09548691376192987,72868552.0,113161814016.0,35336.2265625,152546,26438.5234375,152871,0.0,8998.30078125,475.3888244628906,859.219970703125,0.23164309561252594,0.17294663190841675,0.09548691376192987
0.1,road_topology_neighbor_fill,39,39,length_group,overall,mid,overall,False,186253,186253,0,376160.0,186253.0,0.0,483.59893798828125,860.7770385742188,0.23070499300956726,0.17997746169567108,0.08549389079029278,90071752.0,138001760256.0,42731.87109375,185223,33429.9140625,185745,0.0,10068.287109375,483.59893798828125,860.7770385742188,0.23070499300956726,0.17997746169567108,0.08549389079029278
0.1,road_topology_neighbor_fill,39,39,length_group,overall,short,overall,False,64868,64868,0,134299.0,64868.0,0.0,469.8460998535156,837.6541137695312,0.2249063402414322,0.17492510378360748,0.08388471772743969,30477976.0,45515563008.0,14510.5068359375,64518,11311.3564453125,64664,0.0,9985.77734375,469.8460998535156,837.6541137695312,0.2249063402414322,0.17492510378360748,0.08388471772743969
0.1,road_topology_neighbor_fill,39,39,overall,overall,overall,overall,False,404403,404403,0,809667.0,404403.0,0.0,478.28106689453125,856.5176391601562,0.23013071715831757,0.17650212347507477,0.08507083974220571,193418304.0,296679145472.0,92578.59375,402287,71179.7734375,403280,0.0,10068.287109375,478.28106689453125,856.5176391601562,0.23013071715831757,0.17650212347507477,0.08507083974220571
0.1,road_topology_neighbor_fill,40,40,flow_group,high_flow,overall,overall,False,138773,138773,0,318208.0,138773.0,0.0,644.9064331054688,1006.66162109375,0.16938258707523346,0.16900691390037537,0.1448973830107707,89495600.0,140628066304.0,23505.73046875,138773,23453.595703125,138773,2896.58740234375,9843.998046875,644.9064331054688,1006.66162109375,0.16938258707523346,0.16900691390037537,0.1448973830107707
0.1,road_topology_neighbor_fill,40,40,flow_group,low_flow,overall,overall,False,133848,133848,0,234596.0,133848.0,0.0,364.250732421875,774.9334106445312,0.34067732095718384,0.20324869453907013,0.5210332476141606,48754232.0,80378634240.0,44884.23828125,131750,26979.841796875,132743,0.0,1487.30126953125,364.250732421875,774.9334106445312,0.34067732095718384,0.20324869453907013,0.5210332476141606
0.1,road_topology_neighbor_fill,40,40,flow_group,mid_flow,overall,overall,False,130193,130193,0,252840.0,130193.0,0.0,436.615234375,786.2101440429688,0.2038028985261917,0.16700208187103271,0.557885301228864,56844248.0,80475725824.0,26533.7109375,130193,21742.501953125,130193,1487.3033447265625,2896.57177734375,436.615234375,786.2101440429688,0.2038028985261917,0.16700208187103271,0.557885301228864
0.1,road_topology_neighbor_fill,40,40,length_group,overall,long,overall,False,151820,151820,0,296034.0,151820.0,0.0,496.26190185546875,889.757080078125,0.250652015209198,0.1832888275384903,0.09038574325607271,75342480.0,120190976000.0,37868.2578125,151079,27750.478515625,151403,0.0,9843.998046875,496.26190185546875,889.757080078125,0.250652015209198,0.1832888275384903,0.09038574325607271
0.1,road_topology_neighbor_fill,40,40,length_group,overall,mid,overall,False,186546,186546,0,376794.0,186546.0,0.0,480.5779113769531,853.5971069335938,0.22615599632263184,0.1784435510635376,0.08759119913731907,89649888.0,135922655232.0,41958.72265625,185530,33198.88671875,186047,0.0,9745.23828125,480.5779113769531,853.5971069335938,0.22615599632263184,0.1784435510635376,0.08759119913731907
0.1,road_topology_neighbor_fill,40,40,length_group,overall,short,overall,False,64448,64448,0,132816.0,64448.0,0.0,467.0697326660156,839.0228881835938,0.23549212515354156,0.1747083067893982,0.08630688806084923,30101710.0,45368778752.0,15096.693359375,64107,11226.5810546875,64259,0.0,9721.3896484375,467.0697326660156,839.0228881835938,0.23549212515354156,0.1747083067893982,0.08630688806084923
0.1,road_topology_neighbor_fill,40,40,overall,overall,overall,overall,False,402814,402814,0,805644.0,402814.0,0.0,484.32794189453125,865.1246948242188,0.2368851900100708,0.1796722114086151,0.08788346875981498,195094080.0,301482409984.0,94923.6875,400716,72175.9453125,401709,0.0,9843.998046875,484.32794189453125,865.1246948242188,0.2368851900100708,0.1796722114086151,0.08788346875981498
0.1,road_topology_neighbor_fill,41,41,flow_group,high_flow,overall,overall,False,141903,141903,0,326062.0,141903.0,0.0,652.7244873046875,1014.2813110351562,0.1712411642074585,0.170052632689476,0.13508599810986732,92623560.0,145985060864.0,24299.634765625,141903,24130.978515625,141903,2896.584228515625,10404.99609375,652.7244873046875,1014.2813110351562,0.1712411642074585,0.170052632689476,0.13508599810986732
0.1,road_topology_neighbor_fill,41,41,flow_group,low_flow,overall,overall,False,135478,135478,0,237452.0,135478.0,0.0,355.5904235839844,765.49365234375,0.41484394669532776,0.19606433808803558,0.5146860479651187,48174680.0,79387475968.0,55393.28125,133528,26351.2421875,134401,0.0,1487.3021240234375,355.5904235839844,765.49365234375,0.41484394669532776,0.19606433808803558,0.5146860479651187
0.1,road_topology_neighbor_fill,41,41,flow_group,mid_flow,overall,overall,False,127376,127376,0,247566.0,127376.0,0.0,436.1084899902344,786.87841796875,0.20113907754421234,0.16630253195762634,0.558354809046894,55549756.0,78868365312.0,25620.291015625,127376,21182.951171875,127376,1487.30322265625,2896.58349609375,436.1084899902344,786.87841796875,0.20113907754421234,0.16630253195762634,0.558354809046894
0.1,road_topology_neighbor_fill,41,41,length_group,overall,long,overall,False,152868,152868,0,299444.0,152868.0,0.0,496.6271057128906,887.0996704101562,0.231153666973114,0.180084228515625,0.0852570882696451,75918392.0,120298840064.0,35172.8046875,152162,27464.826171875,152511,0.0,10404.99609375,496.6271057128906,887.0996704101562,0.231153666973114,0.180084228515625,0.0852570882696451
0.1,road_topology_neighbor_fill,41,41,length_group,overall,mid,overall,False,187317,187317,0,378010.0,187317.0,0.0,479.1435546875,857.2647094726562,0.23132039606571198,0.17609156668186188,0.08730852877253928,89751736.0,137659793408.0,43120.203125,186409,32891.96875,186789,0.0,9818.796875,479.1435546875,857.2647094726562,0.23132039606571198,0.17609156668186188,0.08730852877253928
0.1,road_topology_neighbor_fill,41,41,length_group,overall,short,overall,False,64572,64572,0,133626.0,64572.0,0.0,475.0953063964844,846.6139526367188,0.4206395745277405,0.17565041780471802,0.08238682692006147,30677854.0,46282317824.0,27020.203125,64236,11308.3740234375,64380,0.0,10276.083984375,475.0953063964844,846.6139526367188,0.4206395745277405,0.17565041780471802,0.08238682692006147
0.1,road_topology_neighbor_fill,41,41,overall,overall,overall,overall,False,404757,404757,0,811080.0,404757.0,0.0,485.1009826660156,866.9851684570312,0.26144832372665405,0.17752963304519653,0.08332393022019545,196348016.0,304240951296.0,105313.2109375,402807,71665.1640625,403680,0.0,10404.99609375,485.1009826660156,866.9851684570312,0.26144832372665405,0.17752963304519653,0.08332393022019545
0.1,road_topology_neighbor_fill,42,42,flow_group,high_flow,overall,overall,False,136071,136071,0,313836.0,136071.0,0.0,657.0496215820312,1022.16552734375,0.17161805927753448,0.17203815281391144,0.14045947817575619,89405400.0,142170013696.0,23352.240234375,136071,23409.404296875,136071,2896.58837890625,10173.88671875,657.0496215820312,1022.16552734375,0.17161805927753448,0.17203815281391144,0.14045947817575619
0.1,road_topology_neighbor_fill,42,42,flow_group,low_flow,overall,overall,False,133389,133389,0,234086.0,133389.0,0.0,352.4481506347656,755.7330932617188,0.37607014179229736,0.19865313172340393,0.5081240801433753,47012708.0,76182790144.0,49358.828125,131249,26271.08203125,132246,0.0,1487.30029296875,352.4481506347656,755.7330932617188,0.37607014179229736,0.19865313172340393,0.5081240801433753
0.1,road_topology_neighbor_fill,42,42,flow_group,mid_flow,overall,overall,False,132636,132636,0,256780.0,132636.0,0.0,436.37921142578125,789.2122192382812,0.20338955521583557,0.16659879684448242,0.5600116086815823,57879592.0,82613116928.0,26976.77734375,132636,22096.998046875,132636,1487.3037109375,2896.58203125,436.37921142578125,789.2122192382812,0.20338955521583557,0.16659879684448242,0.5600116086815823
0.1,road_topology_neighbor_fill,42,42,length_group,overall,long,overall,False,151987,151987,0,296060.0,151987.0,0.0,486.34075927734375,879.2410888671875,0.28239205479621887,0.18046894669532776,0.09859635558002734,73917472.0,117495824384.0,42714.05859375,151258,27366.310546875,151640,0.0,8917.58203125,486.34075927734375,879.2410888671875,0.28239205479621887,0.18046894669532776,0.09859635558002734
0.1,road_topology_neighbor_fill,42,42,length_group,overall,mid,overall,False,185964,185964,0,376582.0,185964.0,0.0,480.2709045410156,857.3038940429688,0.2281181365251541,0.17710091173648834,0.08426513069611809,89313096.0,136677965824.0,42207.1015625,185023,32842.125,185443,0.0,10173.88671875,480.2709045410156,857.3038940429688,0.2281181365251541,0.17710091173648834,0.08426513069611809
0.1,road_topology_neighbor_fill,42,42,length_group,overall,short,overall,False,64145,64145,0,132060.0,64145.0,0.0,484.3267517089844,854.0927734375,0.23190702497959137,0.1811344176530838,0.0955436606030521,31067140.0,46792142848.0,14766.6796875,63675,11569.0556640625,63870,0.0,8939.29296875,484.3267517089844,854.0927734375,0.23190702497959137,0.1811344176530838,0.0955436606030521
0.1,road_topology_neighbor_fill,42,42,overall,overall,overall,overall,False,402096,402096,0,804702.0,402096.0,0.0,483.21221923828125,865.1547241210938,0.24924702942371368,0.17901721596717834,0.08503679547823684,194297696.0,300965920768.0,99687.84375,399956,71777.4921875,400953,0.0,10173.88671875,483.21221923828125,865.1547241210938,0.24924702942371368,0.17901721596717834,0.08503679547823684
0.1,road_topology_neighbor_fill,43,43,flow_group,high_flow,overall,overall,False,136677,136677,0,314160.0,136677.0,0.0,644.7479248046875,1005.939453125,0.16914115846157074,0.16826385259628296,0.13895918078617317,88122208.0,138305388544.0,23117.70703125,136677,22997.798828125,136677,2896.585205078125,10135.685546875,644.7479248046875,1005.939453125,0.16914115846157074,0.16826385259628296,0.13895918078617317
0.1,road_topology_neighbor_fill,43,43,flow_group,low_flow,overall,overall,False,133311,133311,0,233719.0,133311.0,0.0,352.4585266113281,757.7669677734375,0.333284854888916,0.2014847844839096,0.5094909889036241,46986600.0,76548620288.0,43612.65625,130857,26594.58203125,131993,0.0,1487.302001953125,352.4585266113281,757.7669677734375,0.333284854888916,0.2014847844839096,0.5094909889036241
0.1,road_topology_neighbor_fill,43,43,flow_group,mid_flow,overall,overall,False,132104,132104,0,255273.0,132104.0,0.0,423.9305114746094,772.8713989257812,0.1970512866973877,0.1619821935892105,0.5484160121377412,56002916.0,78909710336.0,26031.263671875,132104,21398.49609375,132104,1487.3031005859375,2896.58251953125,423.9305114746094,772.8713989257812,0.1970512866973877,0.1619821935892105,0.5484160121377412
0.1,road_topology_neighbor_fill,43,43,length_group,overall,long,overall,False,150420,150420,0,291996.0,150420.0,0.0,474.18280029296875,859.3180541992188,0.22769992053508759,0.17498011887073517,0.09571354252551696,71326576.0,111074263040.0,34047.96875,149530,26239.14453125,149955,0.0,8978.01953125,474.18280029296875,859.3180541992188,0.22769992053508759,0.17498011887073517,0.09571354252551696
0.1,road_topology_neighbor_fill,43,43,length_group,overall,mid,overall,False,186701,186701,0,376375.0,186701.0,0.0,474.2641906738281,850.5126953125,0.22922195494174957,0.17748986184597015,0.08954134842994077,88545600.0,135054245888.0,42536.03125,185567,33027.3125,186080,0.0,9498.546875,474.2641906738281,850.5126953125,0.22922195494174957,0.17748986184597015,0.08954134842994077
0.1,road_topology_neighbor_fill,43,43,length_group,overall,short,overall,False,64971,64971,0,134781.0,64971.0,0.0,480.8229675292969,856.2571411132812,0.2506564259529114,0.18110276758670807,0.08447945007304213,31239550.0,47635197952.0,16177.6162109375,64541,11724.412109375,64739,0.0,10135.685546875,480.8229675292969,856.2571411132812,0.2506564259529114,0.18110276758670807,0.08447945007304213
0.1,road_topology_neighbor_fill,43,43,overall,overall,overall,overall,False,402092,402092,0,803152.0,402092.0,0.0,475.2935791015625,854.7445678710938,0.23211412131786346,0.1771344095468521,0.08433021761755678,191111744.0,293763678208.0,92761.625,399638,70990.8671875,400774,0.0,10135.685546875,475.2935791015625,854.7445678710938,0.23211412131786346,0.1771344095468521,0.08433021761755678
0.1,road_topology_neighbor_fill,44,44,flow_group,high_flow,overall,overall,False,136048,136048,0,313522.0,136048.0,0.0,653.619140625,1015.94140625,0.17289674282073975,0.1717623472213745,0.13721101922960882,88923576.0,140420169728.0,23522.255859375,136048,23367.923828125,136048,2896.58740234375,10300.8134765625,653.619140625,1015.94140625,0.17289674282073975,0.1717623472213745,0.13721101922960882
0.1,road_topology_neighbor_fill,44,44,flow_group,low_flow,overall,overall,False,136279,136279,0,238482.0,136279.0,0.0,354.0016784667969,752.84521484375,0.3250578045845032,0.20427517592906952,0.5061821808640518,48242996.0,77239656448.0,43449.828125,133668,27544.669921875,134841,0.0,1487.3009033203125,354.0016784667969,752.84521484375,0.3250578045845032,0.20427517592906952,0.5061821808640518
0.1,road_topology_neighbor_fill,44,44,flow_group,mid_flow,overall,overall,False,132774,132774,0,256862.0,132774.0,0.0,425.4123840332031,765.6043090820312,0.19675162434577942,0.1636466383934021,0.5432635063791011,56483704.0,77825474560.0,26123.5,132774,21728.01953125,132774,1487.302490234375,2896.5712890625,425.4123840332031,765.6043090820312,0.19675162434577942,0.1636466383934021,0.5432635063791011
0.1,road_topology_neighbor_fill,44,44,length_group,overall,long,overall,False,151362,151362,0,293702.0,151362.0,0.0,478.0249328613281,849.9561767578125,0.22971899807453156,0.18043214082717896,0.08251350038438446,72354808.0,109347766272.0,34527.68359375,150304,27200.685546875,150753,0.0,10300.8134765625,478.0249328613281,849.9561767578125,0.22971899807453156,0.18043214082717896,0.08251350038438446
0.1,road_topology_neighbor_fill,44,44,length_group,overall,mid,overall,False,187248,187248,0,377815.0,187248.0,0.0,476.0265197753906,854.136474609375,0.22991730272769928,0.17898611724376678,0.08451264690791628,89135016.0,136606613504.0,42791.05859375,186115,33408.1171875,186652,0.0,10106.611328125,476.0265197753906,854.136474609375,0.22991730272769928,0.17898611724376678,0.08451264690791628
0.1,road_topology_neighbor_fill,44,44,length_group,overall,short,overall,False,66491,66491,0,137349.0,66491.0,0.0,483.6810302734375,863.09130859375,0.2387864738702774,0.18159011006355286,0.08983651238898581,32160436.0,49530916864.0,15776.861328125,66071,12031.7978515625,66258,0.0,9607.35546875,483.6810302734375,863.09130859375,0.2387864738702774,0.18159011006355286,0.08983651238898581
0.1,road_topology_neighbor_fill,44,44,overall,overall,overall,overall,False,405101,405101,0,808866.0,405101.0,0.0,478.02960205078125,854.0558471679688,0.23129913210868835,0.17995360493659973,0.08291149520484056,193650272.0,295485276160.0,93095.5859375,402490,72640.609375,403663,0.0,10300.8134765625,478.02960205078125,854.0558471679688,0.23129913210868835,0.17995360493659973,0.08291149520484056
0.1,road_topology_neighbor_fill,45,45,flow_group,high_flow,overall,overall,False,139184,139184,0,321728.0,139184.0,0.0,649.7864379882812,1015.221435546875,0.17034906148910522,0.17000068724155426,0.1353804548879026,90439872.0,143453405184.0,23709.86328125,139184,23661.375,139184,2896.584228515625,10395.609375,649.7864379882812,1015.221435546875,0.17034906148910522,0.17000068724155426,0.1353804548879026
0.1,road_topology_neighbor_fill,45,45,flow_group,low_flow,overall,overall,False,134207,134207,0,235546.0,134207.0,0.0,346.5548095703125,747.2592163085938,0.32649701833724976,0.19710195064544678,0.5024277046081246,46510080.0,74940702720.0,43075.40625,131932,26221.458984375,133035,0.0,1487.2969970703125,346.5548095703125,747.2592163085938,0.32649701833724976,0.19710195064544678,0.5024277046081246
0.1,road_topology_neighbor_fill,45,45,flow_group,mid_flow,overall,overall,False,129733,129733,0,252223.0,129733.0,0.0,426.79901123046875,769.8370971679688,0.19711525738239288,0.1634303629398346,0.5462647227807479,55369916.0,76886147072.0,25572.353515625,129733,21202.310546875,129733,1487.3045654296875,2896.579345703125,426.79901123046875,769.8370971679688,0.19711525738239288,0.1634303629398346,0.5462647227807479
0.1,road_topology_neighbor_fill,45,45,length_group,overall,long,overall,False,151475,151475,0,298340.0,151475.0,0.0,475.19793701171875,857.613037109375,0.22969214618206024,0.17530594766139984,0.09603004808086596,71980608.0,111409881088.0,34599.90625,150636,26481.365234375,151058,0.0,8930.673828125,475.19793701171875,857.613037109375,0.22969214618206024,0.17530594766139984,0.09603004808086596
0.1,road_topology_neighbor_fill,45,45,length_group,overall,mid,overall,False,187278,187278,0,378600.0,187278.0,0.0,479.04278564453125,854.7008056640625,0.22718468308448792,0.1781749725341797,0.08221747997952862,89714176.0,136809103360.0,42301.10546875,186197,33268.1171875,186716,0.0,10395.609375,479.04278564453125,854.7008056640625,0.22718468308448792,0.1781749725341797,0.08221747997952862
0.1,road_topology_neighbor_fill,45,45,length_group,overall,short,overall,False,64371,64371,0,132557.0,64371.0,0.0,475.75909423828125,855.0406494140625,0.2414492517709732,0.1766285002231598,0.09303745484866352,30625088.0,47061282816.0,15456.615234375,64016,11335.6640625,64178,0.0,9190.2841796875,475.75909423828125,855.0406494140625,0.2414492517709732,0.1766285002231598,0.09303745484866352
0.1,road_topology_neighbor_fill,45,45,overall,overall,overall,overall,False,403124,403124,0,809497.0,403124.0,0.0,477.07373046875,855.8504638671875,0.23040500283241272,0.17684981226921082,0.08232807072622306,192319872.0,295280279552.0,92357.6171875,400849,71085.1328125,401952,0.0,10395.609375,477.07373046875,855.8504638671875,0.23040500283241272,0.17684981226921082,0.08232807072622306
0.1,road_topology_neighbor_fill,46,46,flow_group,high_flow,overall,overall,False,139229,139229,0,319366.0,139229.0,0.0,645.4110107421875,1000.343994140625,0.1700877994298935,0.16902707517147064,0.1470095230919507,89859928.0,139324801024.0,23681.154296875,139229,23533.470703125,139229,2896.584716796875,9701.205078125,645.4110107421875,1000.343994140625,0.1700877994298935,0.16902707517147064,0.1470095230919507
0.1,road_topology_neighbor_fill,46,46,flow_group,low_flow,overall,overall,False,133850,133850,0,234268.0,133850.0,0.0,354.90771484375,757.9102172851562,0.3251376152038574,0.1982598453760147,0.5095879731075983,47504396.0,76887171072.0,42860.94140625,131824,26313.83984375,132724,0.0,1487.300048828125,354.90771484375,757.9102172851562,0.3251376152038574,0.1982598453760147,0.5095879731075983
0.1,road_topology_neighbor_fill,46,46,flow_group,mid_flow,overall,overall,False,130226,130226,0,251072.0,130226.0,0.0,443.7530212402344,796.7176513671875,0.20662429928779602,0.1695290505886078,0.56533802162256,57788180.0,82662121472.0,26907.85546875,130226,22077.08984375,130226,1487.302490234375,2896.5791015625,443.7530212402344,796.7176513671875,0.20662429928779602,0.1695290505886078,0.56533802162256
0.1,road_topology_neighbor_fill,46,46,length_group,overall,long,overall,False,151654,151654,0,295095.0,151654.0,0.0,482.2585754394531,850.6605224609375,0.24075502157211304,0.17840586602687836,0.0934408830129393,73136440.0,109740367872.0,36354.73046875,151003,26985.4921875,151259,0.0,9103.7294921875,482.2585754394531,850.6605224609375,0.24075502157211304,0.17840586602687836,0.0934408830129393
0.1,road_topology_neighbor_fill,46,46,length_group,overall,mid,overall,False,186089,186089,0,374278.0,186089.0,0.0,486.3384704589844,868.5487670898438,0.22901934385299683,0.1798890382051468,0.0895299872639856,90502240.0,140381257728.0,42391.0234375,185098,33384.34765625,185583,0.0,9701.205078125,486.3384704589844,868.5487670898438,0.22901934385299683,0.1798890382051468,0.0895299872639856
0.1,road_topology_neighbor_fill,46,46,length_group,overall,short,overall,False,65562,65562,0,135333.0,65562.0,0.0,480.6718444824219,862.327392578125,0.22560061514377594,0.17684556543827057,0.09135931739108663,31513808.0,48752459776.0,14704.197265625,65178,11554.55859375,65337,0.0,9438.85546875,480.6718444824219,862.327392578125,0.22560061514377594,0.17684556543827057,0.09135931739108663
0.1,road_topology_neighbor_fill,46,46,overall,overall,overall,overall,False,403305,403305,0,804706.0,403305.0,0.0,483.8831481933594,860.8496704101562,0.23288023471832275,0.17883680760860443,0.08873636455240641,195152496.0,298874077184.0,93449.9453125,401279,71924.40625,402179,0.0,9701.205078125,483.8831481933594,860.8496704101562,0.23288023471832275,0.17883680760860443,0.08873636455240641
0.1,road_topology_neighbor_fill,47,47,flow_group,high_flow,overall,overall,False,140558,140558,0,321943.0,140558.0,0.0,641.8663330078125,1005.9154663085938,0.16782154142856598,0.16734115779399872,0.14637945457224838,90219448.0,142225850368.0,23588.66015625,140558,23521.138671875,140558,2896.583984375,9768.5556640625,641.8663330078125,1005.9154663085938,0.16782154142856598,0.16734115779399872,0.14637945457224838
0.1,road_topology_neighbor_fill,47,47,flow_group,low_flow,overall,overall,False,132751,132751,0,233402.0,132751.0,0.0,362.1549377441406,778.5114135742188,0.33434510231018066,0.2016194760799408,0.5234387772924044,48076432.0,80457736192.0,43709.60546875,130732,26559.1328125,131729,0.0,1487.3017578125,362.1549377441406,778.5114135742188,0.33434510231018066,0.2016194760799408,0.5234387772924044
0.1,road_topology_neighbor_fill,47,47,flow_group,mid_flow,overall,overall,False,130381,130381,0,252592.0,130381.0,0.0,437.44091796875,794.4202270507812,0.20336481928825378,0.16681386530399323,0.563706634439798,57033984.0,82283905024.0,26514.908203125,130381,21749.359375,130381,1487.30224609375,2896.581787109375,437.44091796875,794.4202270507812,0.20336481928825378,0.16681386530399323,0.563706634439798
0.1,road_topology_neighbor_fill,47,47,length_group,overall,long,overall,False,150615,150615,0,294312.0,150615.0,0.0,481.03240966796875,871.0047607421875,0.24265079200267792,0.1782090663909912,0.09690804323322608,72450696.0,114263957504.0,36349.81640625,149803,26765.576171875,150192,0.0,8987.951171875,481.03240966796875,871.0047607421875,0.24265079200267792,0.1782090663909912,0.09690804323322608
0.1,road_topology_neighbor_fill,47,47,length_group,overall,mid,overall,False,188111,188111,0,379340.0,188111.0,0.0,483.12054443359375,863.4373779296875,0.22674329578876495,0.17798419296741486,0.09535907199613111,90880288.0,140241289216.0,42446.34375,187200,33395.3515625,187631,0.0,9054.5908203125,483.12054443359375,863.4373779296875,0.22674329578876495,0.17798419296741486,0.09535907199613111
0.1,road_topology_neighbor_fill,47,47,length_group,overall,short,overall,False,64964,64964,0,134285.0,64964.0,0.0,492.5633239746094,881.3470458984375,0.23221705853939056,0.1799476444721222,0.09022286161922807,31998884.0,50462253056.0,15017.0126953125,64668,11668.705078125,64845,0.0,9768.5556640625,492.5633239746094,881.3470458984375,0.23221705853939056,0.1799476444721222,0.09022286161922807
0.1,road_topology_neighbor_fill,47,47,overall,overall,overall,overall,False,403690,403690,0,807937.0,403690.0,0.0,483.8610534667969,869.1661376953125,0.23355722427368164,0.17838424444198608,0.08897591082916016,195329872.0,304967516160.0,93813.1640625,401671,71829.625,402668,0.0,9768.5556640625,483.8610534667969,869.1661376953125,0.23355722427368164,0.17838424444198608,0.08897591082916016
0.1,road_topology_neighbor_fill,48,48,flow_group,high_flow,overall,overall,False,141915,141915,0,326830.0,141915.0,0.0,657.9619140625,1021.6774291992188,0.17257249355316162,0.1718626767396927,0.1426706085725629,93374664.0,148134395904.0,24490.625,141915,24389.892578125,141915,2896.584228515625,10057.6767578125,657.9619140625,1021.6774291992188,0.17257249355316162,0.1718626767396927,0.1426706085725629
0.1,road_topology_neighbor_fill,48,48,flow_group,low_flow,overall,overall,False,132656,132656,0,231851.0,132656.0,0.0,363.9507751464844,786.1448364257812,0.3211328387260437,0.19817449152469635,0.5285711741388853,48280256.0,81984561152.0,42024.0859375,130862,26105.921875,131732,0.0,1487.3017578125,363.9507751464844,786.1448364257812,0.3211328387260437,0.19817449152469635,0.5285711741388853
0.1,road_topology_neighbor_fill,48,48,flow_group,mid_flow,overall,overall,False,127636,127636,0,247459.0,127636.0,0.0,437.4305419921875,791.556884765625,0.2031649351119995,0.16579976677894592,0.5616771923563657,55831884.0,79971909632.0,25931.16015625,127636,21162.01953125,127636,1487.3056640625,2896.579345703125,437.4305419921875,791.556884765625,0.2031649351119995,0.16579976677894592,0.5616771923563657
0.1,road_topology_neighbor_fill,48,48,length_group,overall,long,overall,False,152786,152786,0,299498.0,152786.0,0.0,489.3261413574219,876.4398193359375,0.22719846665859222,0.17763285338878632,0.08714137871404004,74762184.0,117362065408.0,34541.2109375,152031,27071.24609375,152400,0.0,10057.6767578125,489.3261413574219,876.4398193359375,0.22719846665859222,0.17763285338878632,0.08714137871404004
0.1,road_topology_neighbor_fill,48,48,length_group,overall,mid,overall,False,185177,185177,0,374193.0,185177.0,0.0,497.4844055175781,886.805908203125,0.23181894421577454,0.18060718476772308,0.0895028810590107,92122672.0,145627774976.0,42750.890625,184415,33373.5,184785,0.0,9908.126953125,497.4844055175781,886.805908203125,0.23181894421577454,0.18060718476772308,0.0895028810590107
0.1,road_topology_neighbor_fill,48,48,length_group,overall,short,overall,False,64244,64244,0,132449.0,64244.0,0.0,476.3391418457031,856.2471923828125,0.23690003156661987,0.1749367117881775,0.08729225708769058,30601932.0,47101083648.0,15153.7841796875,63967,11213.09375,64098,0.0,9808.970703125,476.3391418457031,856.2471923828125,0.23690003156661987,0.1749367117881775,0.08729225708769058
0.1,road_topology_neighbor_fill,48,48,overall,overall,overall,overall,False,402207,402207,0,806140.0,402207.0,0.0,491.00775146484375,878.051025390625,0.23087634146213531,0.17857182025909424,0.08730157535720975,197486752.0,310090989568.0,92445.890625,400413,71657.8359375,401283,0.0,10057.6767578125,491.00775146484375,878.051025390625,0.23087634146213531,0.17857182025909424,0.08730157535720975
0.1,road_topology_neighbor_fill,49,49,flow_group,high_flow,overall,overall,False,140651,140651,0,322271.0,140651.0,0.0,640.816650390625,993.4656372070312,0.1686483770608902,0.1677665263414383,0.14597694615946777,90131504.0,138818879488.0,23720.5625,140651,23596.529296875,140651,2896.5908203125,9702.224609375,640.816650390625,993.4656372070312,0.1686483770608902,0.1677665263414383,0.14597694615946777
0.1,road_topology_neighbor_fill,49,49,flow_group,low_flow,overall,overall,False,133949,133949,0,234140.0,133949.0,0.0,364.3232421875,776.493408203125,0.39781415462493896,0.2012491077184677,0.5220819113496357,48800736.0,80763478016.0,52515.046875,132009,26747.416015625,132907,0.0,1487.3018798828125,364.3232421875,776.493408203125,0.39781415462493896,0.2012491077184677,0.5220819113496357
0.1,road_topology_neighbor_fill,49,49,flow_group,mid_flow,overall,overall,False,128601,128601,0,248390.0,128601.0,0.0,439.3245849609375,793.5818481445312,0.20570121705532074,0.1677945852279663,0.5631130036816601,56497580.0,80989331456.0,26453.3828125,128601,21578.55078125,128601,1487.302734375,2896.5791015625,439.3245849609375,793.5818481445312,0.20570121705532074,0.1677945852279663,0.5631130036816601
0.1,road_topology_neighbor_fill,49,49,length_group,overall,long,overall,False,152526,152526,0,295906.0,152526.0,0.0,484.7420654296875,863.6834716796875,0.24140651524066925,0.17789386212825775,0.09736256831608724,73935768.0,113776648192.0,36660.234375,151861,27062.994140625,152130,0.0,8870.7958984375,484.7420654296875,863.6834716796875,0.24140651524066925,0.17789386212825775,0.09736256831608724
