scenario_tag,missing_rate_target,chunk_index,day_index,file_name,row_count,expected_missing_count,observed_missing_count,observed_missing_rate,expected_missing_rate,event_count,resampled_event_count,candidate_rounds,skipped_missing_slots,neighbor_observed_ratio,average_available_neighbor_count,min_available_neighbor_count,anchor_neighbor_count,strict_anchor_missing_count,relaxed_anchor_missing_count,weak_neighbor_available_missing_count,none_missing_count,spatially_constrained_missing_count,spatially_unconstrained_missing_count,spatially_constrained_ratio,constraint_relaxation_used,max_relaxation_stage_used,global_missing_count,allocation_source,constraint_stage_summaries,relaxation_reason,neighbor_protection_mode,placement_backend,checkpoint_mode,event_id_written_directly,backfill_event_ids_used,chunk_outer_loop_enabled,full_checkpoint_rewrite_disabled,spatial_constraint_relaxation,relaxation_policy,allow_no_spatial_constraint,min_spatially_constrained_ratio,write_missing_data,write_event_neighbor_rows,io_time_seconds,placement_time_seconds,write_time_seconds,checkpoint_time_seconds,mask_path,missing_dataset_path,status_json_path,status_csv_path,event_part_path,event_neighbor_path,elapsed_seconds
snh_r20_mix_s42,0.2,16,16,node_flow_chunk_016.parquet,4034976,807517,807517,0.2001293192326299,0.2,127671,92113,1,0,1.0,1.926326260466355,1,1,807517,0,0,0,807517,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807517, ""accepted_event_count"": 127671, ""resampled_candidate_count"": 92113, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8209543999998914,12.55084039999997,2.579031799999939,0.021610999999893465,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_016_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_016.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_016.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_016.events.parquet,,17.176828299999897
snh_r20_mix_s42,0.2,17,17,node_flow_chunk_017.parquet,4034976,807246,807246,0.2000621565035331,0.2,127105,91406,1,0,1.0,1.9274930175838874,1,1,807246,0,0,0,807246,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807246, ""accepted_event_count"": 127105, ""resampled_candidate_count"": 91406, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.773484599999847,12.315985599999976,2.7079650000000584,0.039560499999652166,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_017_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_017.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_017.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_017.events.parquet,,17.00272790000008
snh_r20_mix_s42,0.2,18,18,node_flow_chunk_018.parquet,4034976,806795,806795,0.19995038384367095,0.2,126973,91500,1,0,1.0,1.9279610625881092,1,1,806795,0,0,0,806795,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806795, ""accepted_event_count"": 126973, ""resampled_candidate_count"": 91500, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8728370999999697,12.249206100000038,2.7952150000000984,0.01612669999985883,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_018_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_018.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_018.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_018.events.parquet,,16.955491100000017
snh_r20_mix_s42,0.2,19,19,node_flow_chunk_019.parquet,4034976,807269,807269,0.20006785666135313,0.2,126851,91780,1,0,1.0,1.9252351183672183,1,1,807269,0,0,0,807269,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807269, ""accepted_event_count"": 126851, ""resampled_candidate_count"": 91780, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7199677999999494,10.5288165999998,2.2903586999998424,0.010368599999992512,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_019_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_019.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_019.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_019.events.parquet,,14.626824500000112
snh_r20_mix_s42,0.2,20,20,node_flow_chunk_020.parquet,4034976,808587,808587,0.20039450048773524,0.2,128047,92766,1,0,1.0,1.9245745702749772,1,1,808587,0,0,0,808587,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 808587, ""accepted_event_count"": 128047, ""resampled_candidate_count"": 92766, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7261645999999473,10.362056500000108,2.33199680000007,0.009252599999854283,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_020_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_020.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_020.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_020.events.parquet,,14.765168500000073
snh_r20_mix_s42,0.2,21,21,node_flow_chunk_021.parquet,4034976,806510,806510,0.1998797514532924,0.2,127591,91751,1,0,1.0,1.9255041499792305,1,1,806510,0,0,0,806510,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806510, ""accepted_event_count"": 127591, ""resampled_candidate_count"": 91751, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7120563999999376,10.71189819999995,2.5084457000000384,0.013711199999761448,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_021_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_021.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_021.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_021.events.parquet,,15.100586399999884
snh_r20_mix_s42,0.2,22,22,node_flow_chunk_022.parquet,4034976,806237,806237,0.19981209305829825,0.2,127499,90886,1,0,1.0,1.9262190291688561,1,1,806237,0,0,0,806237,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806237, ""accepted_event_count"": 127499, ""resampled_candidate_count"": 90886, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8510341999999582,10.350026500000013,2.4803229000001465,0.017303100000162885,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_022_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_022.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_022.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_022.events.parquet,,14.71195949999992
snh_r20_mix_s42,0.2,23,23,node_flow_chunk_023.parquet,4034976,806859,806859,0.19996624515238753,0.2,127943,91971,1,0,1.0,1.9263500152411621,1,1,806859,0,0,0,806859,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806859, ""accepted_event_count"": 127943, ""resampled_candidate_count"": 91971, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.84776480000005,10.735271199999943,2.394810100000086,0.00870559999998477,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_023_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_023.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_023.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_023.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_023.events.parquet,,15.113890099999935
snh_r20_mix_s42,0.2,24,24,node_flow_chunk_024.parquet,4034976,807767,807767,0.20019127746980403,0.2,127634,91457,1,0,1.0,1.927354780074275,1,1,807767,0,0,0,807767,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807767, ""accepted_event_count"": 127634, ""resampled_candidate_count"": 91457, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8438765999999305,10.440192499999966,2.463281000000052,0.016098699999929522,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_024_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_024.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_024.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_024.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_024.events.parquet,,14.541166100000055
snh_r20_mix_s42,0.2,25,25,node_flow_chunk_025.parquet,4034976,808001,808001,0.20024927037979903,0.2,128554,93835,1,0,1.0,1.9259144017300123,1,1,808001,0,0,0,808001,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 808001, ""accepted_event_count"": 128554, ""resampled_candidate_count"": 93835, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7488240999998652,10.664166799999975,2.410958300000175,0.011819000000059532,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_025_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_025.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_025.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_025.events.parquet,,14.823474600000054
snh_r20_mix_s42,0.2,26,26,node_flow_chunk_026.parquet,4034976,806862,806862,0.1999669886512336,0.2,127279,91305,1,0,1.0,1.9281656832627534,1,1,806862,0,0,0,806862,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806862, ""accepted_event_count"": 127279, ""resampled_candidate_count"": 91305, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.725306000000046,10.67717400000015,2.3169082999997954,0.012382000000116022,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_026_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_026.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_026.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_026.events.parquet,,14.798738199999889
snh_r20_mix_s42,0.2,27,27,node_flow_chunk_027.parquet,4034976,807753,807753,0.20018780780852227,0.2,127770,92752,1,0,1.0,1.9256867809344917,1,1,807753,0,0,0,807753,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807753, ""accepted_event_count"": 127770, ""resampled_candidate_count"": 92752, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7350650000000769,10.213900800000147,2.368113400000084,0.015258599999924627,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_027_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_027.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_027.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_027.events.parquet,,14.21296580000012
snh_r20_mix_s42,0.2,28,28,node_flow_chunk_028.parquet,4034976,806067,806067,0.1997699614570198,0.2,127188,91543,1,0,1.0,1.9262902160581188,1,1,806067,0,0,0,806067,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806067, ""accepted_event_count"": 127188, ""resampled_candidate_count"": 91543, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7701011999999992,10.04757440000003,2.2881406000001334,0.012048000000049797,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_028_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_028.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_028.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_028.events.parquet,,14.31035420000012
snh_r20_mix_s42,0.2,29,29,node_flow_chunk_029.parquet,4034976,807328,807328,0.20008247880532623,0.2,127651,91880,1,0,1.0,1.9254764945045475,1,1,807328,0,0,0,807328,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 807328, ""accepted_event_count"": 127651, ""resampled_candidate_count"": 91880, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7132723000001988,11.202350100000103,2.307321699999875,0.016297600000143575,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_029_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_029.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_029.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_029.events.parquet,,15.48354889999996
snh_r20_mix_s42,0.2,30,30,node_flow_chunk_030.parquet,4034976,806548,806548,0.19988916910534288,0.2,127647,91294,1,0,1.0,1.9261243899190736,1,1,806548,0,0,0,806548,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806548, ""accepted_event_count"": 127647, ""resampled_candidate_count"": 91294, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7459221999999954,11.393026899999995,2.2965661000000637,0.010560799999893788,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_030_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_030.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_030.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_030.events.parquet,,14.845205400000168
snh_r20_mix_s42,0.2,31,31,node_flow_chunk_031.parquet,4034976,806725,806725,0.1999330355372622,0.2,127417,91645,1,0,1.0,1.9263599048792548,1,1,806725,0,0,0,806725,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806725, ""accepted_event_count"": 127417, ""resampled_candidate_count"": 91645, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8107955999998921,9.75425990000008,2.1711084999999457,0.012612900000476657,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_031_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_031.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_031.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_031.events.parquet,,13.69615940000017
snh_r20_mix_s42,0.2,32,32,node_flow_chunk_032.parquet,4034976,806226,806226,0.19980936689586257,0.2,127573,91999,1,0,1.0,1.9269045958000517,1,1,806226,0,0,0,806226,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 806226, ""accepted_event_count"": 127573, ""resampled_candidate_count"": 91999, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7339210000000094,9.26806039999974,2.3176877999999306,0.015056700000513956,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_032_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_032.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_032.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_032.events.parquet,,13.199690499999633
snh_r20_mix_s42,0.2,33,33,node_flow_chunk_033.parquet,4034976,808533,808533,0.20038111750850562,0.2,127665,92781,1,0,1.0,1.9232052637762895,1,1,808533,0,0,0,808533,0,1.0,False,1,49226707,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 808533, ""accepted_event_count"": 127665, ""resampled_candidate_count"": 92781, ""relaxation_reason"": ""no_relaxation""}]",no_relaxation,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7055062000004,9.717296199999964,2.1815473999999995,0.013521600000331091,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r20_mix_s42\node_flow_chunk_033_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r20_mix_s42\node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_033.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r20_mix_s42__chunk_033.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r20_mix_s42__chunk_033.events.parquet,,13.62840019999976
