node_id,node_index,first_hop_neighbor_count,second_hop_neighbor_count,preferred_neighbor_scope,preferred_available_neighbor_count,required_anchor_count,eligible
1520497719,22505,2,3,1,2,1,True
1520497725,22506,2,4,1,2,1,True
1520497729,22507,2,2,1,2,1,True
1520497731,22508,2,2,1,2,1,True
1520497732,22509,2,0,1,2,1,True
1520497735,22510,3,5,1,3,1,True
1520497743,22511,3,3,1,3,1,True
1520497744,22512,2,2,1,2,1,True
1520497746,22513,2,2,1,2,1,True
1520497748,22514,2,5,1,2,1,True
1520497750,22515,2,2,1,2,1,True
1520497754,22516,3,4,1,3,1,True
1520497758,22517,2,3,1,2,1,True
1520497760,22518,2,2,1,2,1,True
1520497761,22519,3,4,1,3,1,True
1520497762,22520,2,3,1,2,1,True
1520497765,22521,2,2,1,2,1,True
1520497768,22522,3,4,1,3,1,True
1520497769,22523,3,3,1,3,1,True
1520497770,22524,2,1,1,2,1,True
1520497771,22525,2,3,1,2,1,True
1520497775,22526,3,3,1,3,1,True
1520497778,22527,2,4,1,2,1,True
1520497779,22528,4,8,1,4,1,True
1520497782,22529,4,7,1,4,1,True
1520497783,22530,2,2,1,2,1,True
1520497784,22531,2,2,1,2,1,True
1520497787,22532,2,2,1,2,1,True
1520497788,22533,1,1,1,1,1,True
1520497791,22534,2,4,1,2,1,True
1520497798,22535,2,4,1,2,1,True
1520497801,22536,2,1,1,2,1,True
1520497810,22537,2,3,1,2,1,True
1520497814,22538,2,3,1,2,1,True
1520497815,22539,4,6,1,4,1,True
1520497816,22540,1,1,1,1,1,True
1520497818,22541,3,3,1,3,1,True
1520497821,22542,2,2,1,2,1,True
1520497824,22543,3,3,1,3,1,True
1520497825,22544,2,2,1,2,1,True
1520497829,22545,2,2,1,2,1,True
1520497830,22546,4,5,1,4,1,True
1520497831,22547,2,3,1,2,1,True
1520497833,22548,2,2,1,2,1,True
1520497835,22549,2,2,1,2,1,True
1520497836,22550,2,2,1,2,1,True
1520497837,22551,2,2,1,2,1,True
1520497842,22552,2,2,1,2,1,True
1520497845,22553,2,2,1,2,1,True
1520497846,22554,2,2,1,2,1,True
1520497847,22555,2,3,1,2,1,True
1520497852,22556,2,4,1,2,1,True
1520497855,22557,3,3,1,3,1,True
1520497858,22558,2,2,1,2,1,True
1520497862,22559,3,4,1,3,1,True
1520497865,22560,3,3,1,3,1,True
1520497867,22561,2,1,1,2,1,True
1520497869,22562,3,4,1,3,1,True
1520497870,22563,2,1,1,2,1,True
1520497871,22564,2,3,1,2,1,True
1520497872,22565,2,4,1,2,1,True
1520497876,22566,4,8,1,4,1,True
1520497877,22567,2,3,1,2,1,True
1520497882,22568,2,2,1,2,1,True
1520497883,22569,2,2,1,2,1,True
1520497889,22570,3,4,1,3,1,True
1520497890,22571,2,2,1,2,1,True
1520497897,22572,2,3,1,2,1,True
1520497898,22573,2,3,1,2,1,True
1520497908,22574,2,4,1,2,1,True
1520497911,22575,2,4,1,2,1,True
1520497913,22576,2,3,1,2,1,True
1520497914,22577,3,4,1,3,1,True
1520497915,22578,2,3,1,2,1,True
1520497926,22579,2,1,1,2,1,True
1520497934,22580,3,4,1,3,1,True
1520497939,22581,2,3,1,2,1,True
1520497942,22582,3,3,1,3,1,True
1520497943,22583,2,2,1,2,1,True
1520497945,22584,2,2,1,2,1,True
1520497950,22585,2,3,1,2,1,True
1520497951,22586,1,1,1,1,1,True
1520497959,22587,2,2,1,2,1,True
1520497963,22588,3,5,1,3,1,True
1520497965,22589,3,3,1,3,1,True
1520497967,22590,2,2,1,2,1,True
1520497968,22591,2,4,1,2,1,True
1520497974,22592,2,2,1,2,1,True
1520497978,22593,2,2,1,2,1,True
1520497979,22594,2,3,1,2,1,True
1520497986,22595,2,4,1,2,1,True
1520497988,22596,3,2,1,3,1,True
1520497994,22597,2,2,1,2,1,True
1520498000,22598,2,3,1,2,1,True
1520498002,22599,2,2,1,2,1,True
1520498004,22600,3,3,1,3,1,True
1520498006,22601,2,4,1,2,1,True
1520498008,22602,3,5,1,3,1,True
1520498010,22603,2,3,1,2,1,True
1520498012,22604,1,1,1,1,1,True
1520498013,22605,3,5,1,3,1,True
1520498017,22606,2,4,1,2,1,True
1520498020,22607,2,3,1,2,1,True
1520498021,22608,3,7,1,3,1,True
1520498025,22609,2,4,1,2,1,True
1520498026,22610,5,5,1,5,1,True
1520498028,22611,2,2,1,2,1,True
1520498030,22612,2,1,1,2,1,True
1520498038,22613,3,3,1,3,1,True
1520498040,22614,2,2,1,2,1,True
1520498041,22615,2,3,1,2,1,True
1520498043,22616,2,4,1,2,1,True
1520498045,22617,2,2,1,2,1,True
1520498047,22618,2,2,1,2,1,True
1520498049,22619,4,6,1,4,1,True
1520498053,22620,2,3,1,2,1,True
1520498054,22621,2,2,1,2,1,True
1520498066,22622,3,3,1,3,1,True
1520498069,22623,2,2,1,2,1,True
1520498070,22624,3,2,1,3,1,True
1520498078,22625,2,2,1,2,1,True
1520498088,22626,3,4,1,3,1,True
1520498090,22627,2,2,1,2,1,True
1520498092,22628,2,4,1,2,1,True
1520498095,22629,4,5,1,4,1,True
1520498097,22630,1,1,1,1,1,True
1520498113,22631,2,3,1,2,1,True
1520498115,22632,3,3,1,3,1,True
1520498123,22633,2,2,1,2,1,True
1520498124,22634,2,4,1,2,1,True
1520498129,22635,3,5,1,3,1,True
1520498131,22636,2,3,1,2,1,True
1520498134,22637,1,1,1,1,1,True
1520498136,22638,2,2,1,2,1,True
1520498146,22639,2,2,1,2,1,True
1520498150,22640,3,4,1,3,1,True
1520498160,22641,4,8,1,4,1,True
1520498161,22642,2,2,1,2,1,True
1520498170,22643,3,3,1,3,1,True
1520498172,22644,2,2,1,2,1,True
1520498174,22645,2,2,1,2,1,True
1520498175,22646,2,4,1,2,1,True
1520498177,22647,2,3,1,2,1,True
1520498179,22648,2,2,1,2,1,True
1520498180,22649,2,3,1,2,1,True
1520498189,22650,2,2,1,2,1,True
1520498192,22651,2,3,1,2,1,True
1520498196,22652,2,2,1,2,1,True
1520498199,22653,2,4,1,2,1,True
1520498200,22654,2,4,1,2,1,True
1520498201,22655,2,2,1,2,1,True
1520498202,22656,3,5,1,3,1,True
1520498206,22657,2,2,1,2,1,True
1520498213,22658,3,5,1,3,1,True
1520498214,22659,2,3,1,2,1,True
1520498215,22660,4,7,1,4,1,True
1520498220,22661,2,4,1,2,1,True
1520498224,22662,1,1,1,1,1,True
1520498225,22663,4,4,1,4,1,True
1520498229,22664,3,4,1,3,1,True
1520498233,22665,3,5,1,3,1,True
1520498236,22666,3,4,1,3,1,True
1520498242,22667,1,1,1,1,1,True
1520498243,22668,3,5,1,3,1,True
1520498245,22669,5,4,1,5,1,True
1520498254,22670,2,5,1,2,1,True
1520498257,22671,2,2,1,2,1,True
1520498262,22672,2,1,1,2,1,True
1520498264,22673,3,4,1,3,1,True
1520498265,22674,2,4,1,2,1,True
1520498267,22675,2,2,1,2,1,True
1520498268,22676,3,3,1,3,1,True
1520498269,22677,2,2,1,2,1,True
1520498271,22678,2,2,1,2,1,True
1520498272,22679,3,3,1,3,1,True
1520498273,22680,2,4,1,2,1,True
1520498274,22681,2,2,1,2,1,True
1520498277,22682,2,4,1,2,1,True
1520498279,22683,2,2,1,2,1,True
1520498287,22684,1,2,1,1,1,True
1520498289,22685,2,2,1,2,1,True
1520498292,22686,4,6,1,4,1,True
1520498294,22687,3,5,1,3,1,True
1520498298,22688,2,2,1,2,1,True
1520498303,22689,3,3,1,3,1,True
1520498307,22690,2,2,1,2,1,True
1520498312,22691,1,1,1,1,1,True
1520498314,22692,2,2,1,2,1,True
1520498315,22693,2,3,1,2,1,True
1520498316,22694,2,2,1,2,1,True
1520498325,22695,3,3,1,3,1,True
1520498330,22696,2,3,1,2,1,True
1520498331,22697,4,6,1,4,1,True
1520498332,22698,2,3,1,2,1,True
1520498336,22699,1,2,1,1,1,True
1520498339,22700,2,3,1,2,1,True
1520498344,22701,3,5,1,3,1,True
1520498345,22702,1,0,1,1,1,True
1520498356,22703,2,2,1,2,1,True
1520498357,22704,2,2,1,2,1,True
1520498367,22705,2,2,1,2,1,True
1520498368,22706,3,3,1,3,1,True
1520498370,22707,2,2,1,2,1,True
1520498373,22708,2,3,1,2,1,True
1520498378,22709,2,2,1,2,1,True
1520498381,22710,2,2,1,2,1,True
1520498386,22711,3,5,1,3,1,True
1520498387,22712,2,2,1,2,1,True
1520498388,22713,2,2,1,2,1,True
1520498391,22714,1,1,1,1,1,True
1520498399,22715,2,3,1,2,1,True
1520498400,22716,2,2,1,2,1,True
1520498401,22717,2,3,1,2,1,True
1520498404,22718,2,2,1,2,1,True
1520498409,22719,2,3,1,2,1,True
1520498410,22720,3,4,1,3,1,True
1520498411,22721,3,4,1,3,1,True
1520498417,22722,2,2,1,2,1,True
1520498418,22723,2,1,1,2,1,True
1520498419,22724,3,5,1,3,1,True
1520498423,22725,2,2,1,2,1,True
1520498427,22726,3,5,1,3,1,True
1520498429,22727,2,2,1,2,1,True
1520498434,22728,2,3,1,2,1,True
1520498439,22729,2,3,1,2,1,True
1520498441,22730,2,2,1,2,1,True
1520498448,22731,2,4,1,2,1,True
1520498449,22732,2,4,1,2,1,True
1520498454,22733,4,7,1,4,1,True
1520498458,22734,2,3,1,2,1,True
1520498459,22735,2,2,1,2,1,True
1520498461,22736,2,2,1,2,1,True
1520498463,22737,3,3,1,3,1,True
1520498466,22738,2,3,1,2,1,True
1520498468,22739,2,4,1,2,1,True
1520498476,22740,3,7,1,3,1,True
1520498477,22741,2,1,1,2,1,True
1520498478,22742,2,2,1,2,1,True
1520498481,22743,3,4,1,3,1,True
1520498489,22744,2,2,1,2,1,True
1520498490,22745,3,4,1,3,1,True
1520498494,22746,2,2,1,2,1,True
1520498497,22747,1,1,1,1,1,True
1520498498,22748,2,3,1,2,1,True
1520498499,22749,3,4,1,3,1,True
1520498500,22750,2,3,1,2,1,True
1520498508,22751,2,3,1,2,1,True
1520498510,22752,2,2,1,2,1,True
1520498511,22753,2,2,1,2,1,True
1520498512,22754,2,2,1,2,1,True
1520498524,22755,2,3,1,2,1,True
1520498531,22756,2,4,1,2,1,True
1520498535,22757,1,1,1,1,1,True
1520498536,22758,2,2,1,2,1,True
1520498542,22759,3,4,1,3,1,True
1520498550,22760,2,2,1,2,1,True
1520498551,22761,2,3,1,2,1,True
1520498553,22762,2,2,1,2,1,True
1520498557,22763,3,5,1,3,1,True
1520498564,22764,2,2,1,2,1,True
1520498565,22765,3,4,1,3,1,True
1520498568,22766,3,6,1,3,1,True
1520498569,22767,2,2,1,2,1,True
1520498573,22768,2,2,1,2,1,True
1520498574,22769,2,4,1,2,1,True
1520498575,22770,2,2,1,2,1,True
1520498576,22771,3,4,1,3,1,True
1520498579,22772,4,8,1,4,1,True
1520498580,22773,3,4,1,3,1,True
1520498582,22774,2,2,1,2,1,True
1520498590,22775,3,6,1,3,1,True
1520498594,22776,3,3,1,3,1,True
1520498595,22777,2,3,1,2,1,True
1520498599,22778,3,7,1,3,1,True
1520498601,22779,3,3,1,3,1,True
1520498603,22780,3,5,1,3,1,True
1520498604,22781,2,2,1,2,1,True
1520498611,22782,2,2,1,2,1,True
1520498615,22783,3,4,1,3,1,True
1520498616,22784,2,2,1,2,1,True
1520498619,22785,3,3,1,3,1,True
1520498622,22786,2,1,1,2,1,True
1520498623,22787,2,3,1,2,1,True
1520498625,22788,2,3,1,2,1,True
1520498627,22789,3,4,1,3,1,True
1520498628,22790,5,5,1,5,1,True
1520498629,22791,4,7,1,4,1,True
1520498630,22792,2,2,1,2,1,True
1520498634,22793,2,2,1,2,1,True
1520498640,22794,2,2,1,2,1,True
1520498649,22795,2,2,1,2,1,True
1520498650,22796,2,3,1,2,1,True
1520498662,22797,3,5,1,3,1,True
1520498663,22798,2,2,1,2,1,True
1520498664,22799,2,3,1,2,1,True
1520498667,22800,3,4,1,3,1,True
1520498668,22801,2,2,1,2,1,True
1520498670,22802,2,3,1,2,1,True
1520498672,22803,2,2,1,2,1,True
1520498675,22804,2,2,1,2,1,True
1520498676,22805,2,3,1,2,1,True
1520498686,22806,2,4,1,2,1,True
1520498698,22807,2,2,1,2,1,True
1520498704,22808,2,3,1,2,1,True
1520498710,22809,4,7,1,4,1,True
1520498715,22810,2,2,1,2,1,True
1520498718,22811,2,2,1,2,1,True
1520498719,22812,4,2,1,4,1,True
1520498726,22813,2,3,1,2,1,True
1520498731,22814,2,2,1,2,1,True
1520498732,22815,4,7,1,4,1,True
1520498734,22816,2,1,1,2,1,True
1520498735,22817,4,3,1,4,1,True
1520498738,22818,2,3,1,2,1,True
1520498743,22819,2,2,1,2,1,True
1520498745,22820,2,3,1,2,1,True
1520498746,22821,3,4,1,3,1,True
1520498750,22822,2,2,1,2,1,True
1520498759,22823,2,4,1,2,1,True
1520498761,22824,2,3,1,2,1,True
1520498762,22825,2,2,1,2,1,True
1520498766,22826,4,6,1,4,1,True
1520498769,22827,2,4,1,2,1,True
1520498774,22828,2,6,1,2,1,True
1520498777,22829,2,2,1,2,1,True
1520498780,22830,2,1,1,2,1,True
1520498781,22831,2,3,1,2,1,True
1520498782,22832,2,2,1,2,1,True
1520498783,22833,2,2,1,2,1,True
1520498789,22834,3,6,1,3,1,True
1520498791,22835,2,2,1,2,1,True
1520498793,22836,3,3,1,3,1,True
1520498795,22837,1,1,1,1,1,True
1520498796,22838,2,3,1,2,1,True
1520498799,22839,3,5,1,3,1,True
1520498802,22840,2,2,1,2,1,True
1520498804,22841,2,2,1,2,1,True
1520498806,22842,3,3,1,3,1,True
1520498811,22843,3,3,1,3,1,True
1520498812,22844,2,1,1,2,1,True
1520498821,22845,2,4,1,2,1,True
1520498823,22846,2,2,1,2,1,True
1520498824,22847,2,2,1,2,1,True
1520498826,22848,2,3,1,2,1,True
1520498829,22849,2,4,1,2,1,True
1520498830,22850,2,2,1,2,1,True
1520498833,22851,2,2,1,2,1,True
1520498834,22852,3,5,1,3,1,True
1520498835,22853,4,6,1,4,1,True
1520498836,22854,2,4,1,2,1,True
1520498839,22855,2,1,1,2,1,True
1520498841,22856,2,3,1,2,1,True
1520498843,22857,3,5,1,3,1,True
1520498845,22858,3,4,1,3,1,True
1520498846,22859,2,1,1,2,1,True
1520498847,22860,2,2,1,2,1,True
1520498848,22861,2,2,1,2,1,True
1520498849,22862,2,4,1,2,1,True
1520498851,22863,3,6,1,3,1,True
1520498858,22864,2,2,1,2,1,True
1520498860,22865,2,2,1,2,1,True
1520498862,22866,4,6,1,4,1,True
1520498864,22867,2,3,1,2,1,True
1520498866,22868,1,1,1,1,1,True
1520498873,22869,1,1,1,1,1,True
1520498878,22870,2,2,1,2,1,True
1520498884,22871,4,4,1,4,1,True
1520498885,22872,2,2,1,2,1,True
1520498895,22873,2,4,1,2,1,True
1520498896,22874,1,1,1,1,1,True
1520498897,22875,4,7,1,4,1,True
1520498900,22876,2,4,1,2,1,True
1520498903,22877,2,2,1,2,1,True
1520498906,22878,2,3,1,2,1,True
1520498908,22879,2,2,1,2,1,True
1520498911,22880,4,7,1,4,1,True
1520498914,22881,2,5,1,2,1,True
1520498916,22882,3,3,1,3,1,True
1520498920,22883,2,2,1,2,1,True
1520498922,22884,2,2,1,2,1,True
1520498927,22885,2,1,1,2,1,True
1520498929,22886,4,8,1,4,1,True
1520498938,22887,4,5,1,4,1,True
1520498941,22888,3,6,1,3,1,True
1520498944,22889,2,4,1,2,1,True
1520498947,22890,2,2,1,2,1,True
1520498948,22891,3,5,1,3,1,True
1520498950,22892,3,4,1,3,1,True
1520498952,22893,3,3,1,3,1,True
1520498956,22894,2,2,1,2,1,True
1520498957,22895,2,2,1,2,1,True
1520498958,22896,5,8,1,5,1,True
1520498959,22897,1,1,1,1,1,True
1520498962,22898,2,3,1,2,1,True
1520498964,22899,2,5,1,2,1,True
1520498980,22900,2,2,1,2,1,True
1520498981,22901,4,8,1,4,1,True
1520498988,22902,3,5,1,3,1,True
1520498991,22903,2,2,1,2,1,True
1520499000,22904,4,6,1,4,1,True
1520499001,22905,3,3,1,3,1,True
1520499002,22906,2,2,1,2,1,True
1520499005,22907,2,2,1,2,1,True
1520499007,22908,2,2,1,2,1,True
1520499011,22909,2,2,1,2,1,True
1520499012,22910,2,2,1,2,1,True
1520499014,22911,2,4,1,2,1,True
1520499019,22912,2,3,1,2,1,True
1520499025,22913,2,2,1,2,1,True
1520499027,22914,4,6,1,4,1,True
1520499028,22915,2,3,1,2,1,True
1520499029,22916,2,3,1,2,1,True
1520499030,22917,2,1,1,2,1,True
1520499033,22918,3,2,1,3,1,True
1520499038,22919,2,3,1,2,1,True
1520499043,22920,2,4,1,2,1,True
1520499047,22921,2,3,1,2,1,True
1520499048,22922,4,8,1,4,1,True
1520499053,22923,4,8,1,4,1,True
1520499055,22924,2,4,1,2,1,True
1520499060,22925,2,2,1,2,1,True
1520499063,22926,2,5,1,2,1,True
1520499066,22927,2,2,1,2,1,True
1520499071,22928,4,6,1,4,1,True
1520499075,22929,3,7,1,3,1,True
1520499078,22930,1,1,1,1,1,True
1520499082,22931,2,2,1,2,1,True
1520499083,22932,4,7,1,4,1,True
1520499088,22933,2,2,1,2,1,True
1520499090,22934,1,1,1,1,1,True
1520499095,22935,1,1,1,1,1,True
1520499099,22936,1,2,1,1,1,True
1520499103,22937,2,3,1,2,1,True
1520499106,22938,2,2,1,2,1,True
1520499114,22939,2,2,1,2,1,True
1520499118,22940,2,4,1,2,1,True
1520499125,22941,2,2,1,2,1,True
1520499130,22942,2,3,1,2,1,True
1520499133,22943,2,4,1,2,1,True
1520499136,22944,2,1,1,2,1,True
1520499137,22945,3,7,1,3,1,True
1520499138,22946,2,2,1,2,1,True
1520499140,22947,2,2,1,2,1,True
1520499143,22948,2,3,1,2,1,True
1520499150,22949,2,3,1,2,1,True
1520499151,22950,2,3,1,2,1,True
1520499152,22951,2,2,1,2,1,True
1520499153,22952,2,2,1,2,1,True
1520499157,22953,2,2,1,2,1,True
1520499160,22954,2,1,1,2,1,True
1520499163,22955,2,2,1,2,1,True
1520499165,22956,2,2,1,2,1,True
1520499167,22957,2,4,1,2,1,True
1520499168,22958,2,4,1,2,1,True
1520499169,22959,2,2,1,2,1,True
1520499171,22960,2,3,1,2,1,True
1520499172,22961,3,6,1,3,1,True
1520499183,22962,2,2,1,2,1,True
1520499188,22963,4,10,1,4,1,True
1520499192,22964,2,2,1,2,1,True
1520499193,22965,2,2,1,2,1,True
1520499195,22966,4,7,1,4,1,True
1520499200,22967,2,2,1,2,1,True
1520499203,22968,2,2,1,2,1,True
1520499209,22969,2,2,1,2,1,True
1520499210,22970,2,2,1,2,1,True
1520499212,22971,2,2,1,2,1,True
1520499214,22972,2,2,1,2,1,True
1520499218,22973,3,3,1,3,1,True
1520499224,22974,3,4,1,3,1,True
1520499226,22975,3,4,1,3,1,True
1520499227,22976,1,1,1,1,1,True
1520499228,22977,2,3,1,2,1,True
1520499229,22978,4,5,1,4,1,True
1520499234,22979,2,2,1,2,1,True
1520499237,22980,2,2,1,2,1,True
1520499238,22981,3,3,1,3,1,True
1520499239,22982,2,2,1,2,1,True
1520499240,22983,2,3,1,2,1,True
1520499254,22984,2,3,1,2,1,True
1520499257,22985,2,2,1,2,1,True
1520499259,22986,1,1,1,1,1,True
1520499261,22987,4,7,1,4,1,True
1520499262,22988,2,1,1,2,1,True
1520499269,22989,2,1,1,2,1,True
1520499272,22990,3,6,1,3,1,True
1520499275,22991,2,3,1,2,1,True
1520499276,22992,2,2,1,2,1,True
1520499278,22993,3,3,1,3,1,True
1520499283,22994,1,3,1,1,1,True
1520499287,22995,3,4,1,3,1,True
1520499291,22996,2,2,1,2,1,True
1520499297,22997,2,2,1,2,1,True
1520499306,22998,2,3,1,2,1,True
1520499310,22999,1,2,1,1,1,True
1520499314,23000,3,4,1,3,1,True
1520499315,23001,2,4,1,2,1,True
1520499316,23002,2,3,1,2,1,True
1520499318,23003,2,4,1,2,1,True
1520499320,23004,3,6,1,3,1,True
1520499322,23005,3,4,1,3,1,True
1520499326,23006,2,2,1,2,1,True
1520499331,23007,3,7,1,3,1,True
1520499332,23008,3,4,1,3,1,True
1520499336,23009,2,2,1,2,1,True
1520499338,23010,2,3,1,2,1,True
1520499340,23011,2,2,1,2,1,True
1520499341,23012,3,6,1,3,1,True
1520499347,23013,2,4,1,2,1,True
1520499348,23014,2,2,1,2,1,True
1520499351,23015,2,3,1,2,1,True
1520499360,23016,3,4,1,3,1,True
1520499370,23017,2,2,1,2,1,True
1520499374,23018,2,2,1,2,1,True
1520499375,23019,2,4,1,2,1,True
1520499377,23020,3,3,1,3,1,True
1520499381,23021,2,4,1,2,1,True
1520499384,23022,4,7,1,4,1,True
1520499385,23023,2,4,1,2,1,True
1520499388,23024,2,2,1,2,1,True
1520499389,23025,2,2,1,2,1,True
1520499390,23026,3,4,1,3,1,True
1520499392,23027,4,4,1,4,1,True
1520499393,23028,2,2,1,2,1,True
1520499399,23029,3,4,1,3,1,True
1520499405,23030,2,3,1,2,1,True
1520499406,23031,2,2,1,2,1,True
1520499408,23032,3,5,1,3,1,True
1520499410,23033,4,7,1,4,1,True
1520499416,23034,2,3,1,2,1,True
1520499419,23035,2,3,1,2,1,True
1520499420,23036,2,2,1,2,1,True
1520499422,23037,2,5,1,2,1,True
1520499423,23038,2,3,1,2,1,True
1520499426,23039,3,4,1,3,1,True
1520499429,23040,3,4,1,3,1,True
1520499430,23041,2,2,1,2,1,True
1520499431,23042,2,2,1,2,1,True
1520499435,23043,2,4,1,2,1,True
1520499441,23044,2,2,1,2,1,True
1520499443,23045,2,1,1,2,1,True
1520499447,23046,2,1,1,2,1,True
1520499451,23047,3,3,1,3,1,True
1520499453,23048,2,2,1,2,1,True
1520499454,23049,3,5,1,3,1,True
1520499457,23050,1,1,1,1,1,True
1520499460,23051,4,9,1,4,1,True
1520499462,23052,3,3,1,3,1,True
1520499463,23053,2,2,1,2,1,True
1520499475,23054,3,5,1,3,1,True
1520499476,23055,3,4,1,3,1,True
1520499479,23056,2,2,1,2,1,True
1520499486,23057,2,2,1,2,1,True
1520499487,23058,2,1,1,2,1,True
1520499488,23059,2,2,1,2,1,True
1520499494,23060,2,2,1,2,1,True
1520499495,23061,2,2,1,2,1,True
1520499497,23062,3,4,1,3,1,True
1520499502,23063,2,3,1,2,1,True
1520499504,23064,2,1,1,2,1,True
1520499508,23065,2,2,1,2,1,True
1520499512,23066,2,2,1,2,1,True
1520499514,23067,2,2,1,2,1,True
1520499516,23068,2,2,1,2,1,True
1520499518,23069,2,2,1,2,1,True
1520499520,23070,4,8,1,4,1,True
1520499522,23071,3,5,1,3,1,True
1520499523,23072,4,5,1,4,1,True
1520499525,23073,2,2,1,2,1,True
1520499534,23074,3,3,1,3,1,True
1520499536,23075,2,2,1,2,1,True
1520499543,23076,2,2,1,2,1,True
1520499544,23077,3,5,1,3,1,True
1520499547,23078,2,2,1,2,1,True
1520499548,23079,1,2,1,1,1,True
1520499549,23080,2,5,1,2,1,True
1520499555,23081,2,2,1,2,1,True
1520499559,23082,2,3,1,2,1,True
1520499560,23083,2,2,1,2,1,True
1520499561,23084,2,4,1,2,1,True
1520499570,23085,2,2,1,2,1,True
1520499573,23086,2,4,1,2,1,True
1520499576,23087,2,4,1,2,1,True
1520499579,23088,2,2,1,2,1,True
1520499584,23089,3,5,1,3,1,True
1520499585,23090,2,2,1,2,1,True
1520499587,23091,2,3,1,2,1,True
1520499589,23092,2,1,1,2,1,True
1520499593,23093,2,3,1,2,1,True
1520499596,23094,2,3,1,2,1,True
1520499599,23095,2,2,1,2,1,True
1520499600,23096,3,5,1,3,1,True
1520499607,23097,2,2,1,2,1,True
1520499609,23098,2,2,1,2,1,True
1520499611,23099,2,4,1,2,1,True
1520499613,23100,1,1,1,1,1,True
1520499614,23101,2,2,1,2,1,True
1520499617,23102,2,3,1,2,1,True
1520499619,23103,1,0,1,1,1,True
1520499622,23104,2,4,1,2,1,True
1520499624,23105,2,2,1,2,1,True
1520499625,23106,2,2,1,2,1,True
1520499626,23107,2,2,1,2,1,True
1520499628,23108,2,4,1,2,1,True
1520499634,23109,2,2,1,2,1,True
1520499635,23110,2,2,1,2,1,True
1520499637,23111,2,2,1,2,1,True
1520499638,23112,2,2,1,2,1,True
1520499652,23113,4,9,1,4,1,True
1520499654,23114,2,3,1,2,1,True
1520499660,23115,2,5,1,2,1,True
1520499665,23116,2,3,1,2,1,True
1520499667,23117,3,6,1,3,1,True
1520499668,23118,2,3,1,2,1,True
1520499670,23119,2,2,1,2,1,True
1520499672,23120,2,2,1,2,1,True
1520499675,23121,2,2,1,2,1,True
1520499681,23122,2,1,1,2,1,True
1520499682,23123,2,2,1,2,1,True
1520499689,23124,1,1,1,1,1,True
1520499694,23125,3,4,1,3,1,True
1520499696,23126,3,3,1,3,1,True
1520499699,23127,4,4,1,4,1,True
1520499701,23128,2,3,1,2,1,True
1520499702,23129,4,4,1,4,1,True
1520499703,23130,2,1,1,2,1,True
1520499704,23131,2,2,1,2,1,True
1520499720,23132,2,3,1,2,1,True
1520499723,23133,2,2,1,2,1,True
1520499726,23134,2,2,1,2,1,True
1520499733,23135,2,2,1,2,1,True
1520499739,23136,3,6,1,3,1,True
1520499740,23137,2,2,1,2,1,True
1520499741,23138,2,2,1,2,1,True
1520499746,23139,3,4,1,3,1,True
1520499748,23140,2,2,1,2,1,True
1520499751,23141,4,7,1,4,1,True
1520499752,23142,1,1,1,1,1,True
1520499753,23143,2,5,1,2,1,True
1520499758,23144,3,4,1,3,1,True
1520499759,23145,2,3,1,2,1,True
1520499762,23146,2,2,1,2,1,True
1520499763,23147,1,0,1,1,1,True
1520499764,23148,2,3,1,2,1,True
1520499767,23149,4,6,1,4,1,True
1520499772,23150,4,6,1,4,1,True
1520499773,23151,4,9,1,4,1,True
1520499774,23152,2,1,1,2,1,True
1520499776,23153,2,2,1,2,1,True
1520499783,23154,2,3,1,2,1,True
1520499792,23155,3,6,1,3,1,True
1520499797,23156,3,4,1,3,1,True
1520499803,23157,2,2,1,2,1,True
1520499812,23158,2,3,1,2,1,True
1520499813,23159,2,2,1,2,1,True
1520499814,23160,3,4,1,3,1,True
1520499815,23161,2,2,1,2,1,True
1520499819,23162,2,3,1,2,1,True
1520499820,23163,3,4,1,3,1,True
1520499822,23164,2,4,1,2,1,True
1520499823,23165,2,3,1,2,1,True
1520499825,23166,3,5,1,3,1,True
1520499826,23167,2,3,1,2,1,True
1520499830,23168,3,4,1,3,1,True
1520499836,23169,2,3,1,2,1,True
1520499840,23170,3,4,1,3,1,True
1520499841,23171,1,0,1,1,1,True
1520499844,23172,2,2,1,2,1,True
1520499845,23173,2,2,1,2,1,True
1520499846,23174,2,2,1,2,1,True
1520499847,23175,2,3,1,2,1,True
1520499848,23176,2,2,1,2,1,True
1520499849,23177,2,2,1,2,1,True
1520499850,23178,2,3,1,2,1,True
1520499854,23179,2,4,1,2,1,True
1520499858,23180,2,3,1,2,1,True
1520499861,23181,2,2,1,2,1,True
1520499863,23182,1,1,1,1,1,True
1520499866,23183,2,2,1,2,1,True
1520499868,23184,2,2,1,2,1,True
1520499871,23185,3,5,1,3,1,True
1520499875,23186,2,2,1,2,1,True
1520499878,23187,2,2,1,2,1,True
1520499880,23188,2,1,1,2,1,True
1520499883,23189,3,4,1,3,1,True
1520499888,23190,2,2,1,2,1,True
1520499894,23191,2,2,1,2,1,True
1520499898,23192,2,2,1,2,1,True
1520499901,23193,2,2,1,2,1,True
1520499903,23194,2,2,1,2,1,True
1520499906,23195,2,3,1,2,1,True
1520499908,23196,1,1,1,1,1,True
1520499909,23197,1,2,1,1,1,True
1520499913,23198,2,5,1,2,1,True
1520499915,23199,2,4,1,2,1,True
1520499916,23200,3,3,1,3,1,True
