file_path,file_name,parent_result_dir,row_count,column_count,columns,table_role,contains_missingness_summary,contains_imputation_metrics,notes
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_019_detail.csv,node_flow_chunk_019_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_020_detail.csv,node_flow_chunk_020_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_021_detail.csv,node_flow_chunk_021_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_022_detail.csv,node_flow_chunk_022_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_023_detail.csv,node_flow_chunk_023_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_024_detail.csv,node_flow_chunk_024_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_025_detail.csv,node_flow_chunk_025_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_026_detail.csv,node_flow_chunk_026_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_027_detail.csv,node_flow_chunk_027_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_028_detail.csv,node_flow_chunk_028_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_029_detail.csv,node_flow_chunk_029_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_030_detail.csv,node_flow_chunk_030_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_031_detail.csv,node_flow_chunk_031_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_032_detail.csv,node_flow_chunk_032_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_033_detail.csv,node_flow_chunk_033_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_034_detail.csv,node_flow_chunk_034_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_035_detail.csv,node_flow_chunk_035_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_036_detail.csv,node_flow_chunk_036_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_037_detail.csv,node_flow_chunk_037_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_038_detail.csv,node_flow_chunk_038_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_039_detail.csv,node_flow_chunk_039_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_040_detail.csv,node_flow_chunk_040_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_041_detail.csv,node_flow_chunk_041_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_042_detail.csv,node_flow_chunk_042_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_043_detail.csv,node_flow_chunk_043_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_044_detail.csv,node_flow_chunk_044_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_045_detail.csv,node_flow_chunk_045_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_046_detail.csv,node_flow_chunk_046_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_047_detail.csv,node_flow_chunk_047_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_048_detail.csv,node_flow_chunk_048_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_049_detail.csv,node_flow_chunk_049_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_050_detail.csv,node_flow_chunk_050_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_051_detail.csv,node_flow_chunk_051_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_052_detail.csv,node_flow_chunk_052_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_053_detail.csv,node_flow_chunk_053_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_054_detail.csv,node_flow_chunk_054_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_055_detail.csv,node_flow_chunk_055_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_056_detail.csv,node_flow_chunk_056_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_057_detail.csv,node_flow_chunk_057_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_058_detail.csv,node_flow_chunk_058_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_059_detail.csv,node_flow_chunk_059_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_060_detail.csv,node_flow_chunk_060_detail.csv,results/real_data_missingness_full_intersection_causal_history,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/generate_missing_chunk_status.csv,generate_missing_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history,61,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/manifests/generate_missing_stage_summary.csv,generate_missing_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history,2,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/manifests/imputation_runs.csv,imputation_runs.csv,results/real_data_missingness_full_intersection_causal_history,366,10,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""imputed_dataset_path"", ""filled_missing_count"", ""residual_missing_count"", ""detail_path""]",manifest,False,True,
results/real_data_missingness_full_intersection_causal_history/manifests/impute_chunk_status.csv,impute_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history,366,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/impute_stage_summary.csv,impute_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history,6,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/input_files.csv,input_files.csv,results/real_data_missingness_full_intersection_causal_history,61,7,"[""day_index"", ""file_name"", ""file_path"", ""size_bytes"", ""rows"", ""nodes"", ""time_slots""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/manifests/missing_runs.csv,missing_runs.csv,results/real_data_missingness_full_intersection_causal_history,61,9,"[""missing_rate"", ""mechanism"", ""seed"", ""day_index"", ""file_name"", ""mask_path"", ""missing_dataset_path"", ""actual_missing_count"", ""actual_missing_rate""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/manifests/storage_estimate.csv,storage_estimate.csv,results/real_data_missingness_full_intersection_causal_history,11,3,"[""item"", ""estimated_size_gb"", ""note""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/chunk_index_summary.csv,chunk_index_summary.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,1,9,"[""day_index"", ""file_name"", ""file_path"", ""rows_used"", ""node_count"", ""time_slot_count"", ""time_slot_min"", ""time_slot_max"", ""warmup""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_function_curve_fit/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_neighbor_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_historical_linear_extrapolation/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_zero_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/generate_missing_chunk_status.csv,generate_missing_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,1,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/generate_missing_stage_summary.csv,generate_missing_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,1,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,True,False,
