missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.2,function_curve_fit,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_038.parquet,806783,0,True,True,completed,recomputed,1.1216465999999627,58179117,2026-06-16T01:41:17.452615023+00:00
0.2,function_curve_fit,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_039.parquet,808083,0,True,True,completed,recomputed,1.1210130000000618,58196700,2026-06-16T01:41:31.511372805+00:00
0.2,function_curve_fit,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_040.parquet,806667,0,True,True,completed,recomputed,1.1234216999999944,58181334,2026-06-16T01:41:45.708560467+00:00
0.2,function_curve_fit,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_041.parquet,806659,0,True,True,completed,recomputed,1.101583900000037,58179629,2026-06-16T01:41:59.612253428+00:00
0.2,function_curve_fit,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_042.parquet,806695,0,True,True,completed,recomputed,1.0486771999999291,58176951,2026-06-16T01:42:13.724486589+00:00
0.2,function_curve_fit,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_043.parquet,807520,0,True,True,completed,recomputed,1.0430583999999499,58143229,2026-06-16T01:42:27.937127113+00:00
0.2,function_curve_fit,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_044.parquet,805955,0,True,True,completed,recomputed,1.162742699999967,58138367,2026-06-16T01:42:42.097157240+00:00
0.2,function_curve_fit,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_045.parquet,806117,0,True,True,completed,recomputed,1.142086500000005,58165812,2026-06-16T01:42:56.097968340+00:00
0.2,function_curve_fit,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_046.parquet,806849,0,True,True,completed,recomputed,1.0907774999999447,58173893,2026-06-16T01:43:10.251384258+00:00
0.2,function_curve_fit,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_047.parquet,807943,0,True,True,completed,recomputed,1.160866800000008,58200560,2026-06-16T01:43:24.203271866+00:00
0.2,function_curve_fit,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_048.parquet,807117,0,True,True,completed,recomputed,1.2139852000000246,58219343,2026-06-16T01:43:38.313655853+00:00
0.2,function_curve_fit,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_049.parquet,806708,0,True,True,completed,recomputed,1.1257196999999906,58223539,2026-06-16T01:43:52.524375916+00:00
0.2,function_curve_fit,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_050.parquet,807184,0,True,True,completed,recomputed,1.0925918000000365,58197371,2026-06-16T01:44:06.788069010+00:00
0.2,function_curve_fit,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_051.parquet,805615,0,True,True,completed,recomputed,1.1030837999999221,58174789,2026-06-16T01:44:20.836685181+00:00
0.2,function_curve_fit,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_052.parquet,809404,0,True,True,completed,recomputed,1.0303508999999167,58173597,2026-06-16T01:44:35.062623978+00:00
0.2,function_curve_fit,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_053.parquet,807939,0,True,True,completed,recomputed,1.1197544000001471,58202502,2026-06-16T01:44:49.424835443+00:00
0.2,function_curve_fit,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_054.parquet,806854,0,True,True,completed,recomputed,1.0675664999998844,58329039,2026-06-16T01:45:03.673760176+00:00
0.2,function_curve_fit,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_055.parquet,806771,0,True,True,completed,recomputed,1.1714711999998144,58313445,2026-06-16T01:45:18.116201878+00:00
0.2,function_curve_fit,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_056.parquet,805180,0,True,True,completed,recomputed,1.128782000000001,58322099,2026-06-16T01:45:32.404705524+00:00
0.2,function_curve_fit,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_057.parquet,807758,0,True,True,completed,recomputed,1.113326200000074,58309296,2026-06-16T01:45:46.617841482+00:00
0.2,function_curve_fit,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_058.parquet,808257,0,True,True,completed,recomputed,1.110101400000076,58278188,2026-06-16T01:46:00.918975830+00:00
0.2,function_curve_fit,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_059.parquet,807838,0,True,True,completed,recomputed,1.0873218000001543,58280781,2026-06-16T01:46:15.387341499+00:00
0.2,function_curve_fit,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_function_curve_fit\node_flow_chunk_060.parquet,807163,0,True,True,completed,recomputed,1.107245699999794,58282033,2026-06-16T01:46:29.901670933+00:00
0.2,historical_linear_extrapolation,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation\node_flow_chunk_000.parquet,808675,808675,True,True,completed,recomputed,1.4060481999999863,57147769,2026-06-16T01:26:19.625133991+00:00
0.2,historical_linear_extrapolation,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42__method_historical_linear_extrapolation\node_flow_chunk_001.parquet,807997,807997,True,True,completed,recomputed,1.420102600000007,57082438,2026-06-16T01:26:35.404680252+00:00
