节点ID,node_flow_reference,flow_group,node_history_q95
1520479827,1347.6997900790855,low_flow,1347.6997900790855
1520479833,2924.9248026863474,mid_flow,2924.9248026863474
1520479839,3603.1442610943905,high_flow,3603.1442610943905
1520479840,2547.9808689805327,mid_flow,2547.9808689805327
1520479845,2890.0335153048154,mid_flow,2890.0335153048154
1520479846,1453.6868536276895,low_flow,1453.6868536276895
1520479851,3655.8384249327614,high_flow,3655.8384249327614
1520479860,5014.618368180072,high_flow,5014.618368180072
1520479862,1263.871373911373,low_flow,1263.871373911373
1520479868,2961.7396540407276,high_flow,2961.7396540407276
1520479874,1411.3447785924693,low_flow,1411.3447785924693
1520479875,2953.7004014312242,high_flow,2953.7004014312242
1520479880,1284.6641615570568,low_flow,1284.6641615570568
1520479881,1362.5211081582993,low_flow,1362.5211081582993
1520479882,1179.043544581679,low_flow,1179.043544581679
1520479889,2757.8974009029203,mid_flow,2757.8974009029203
1520479895,1471.5226880683274,mid_flow,1471.5226880683274
1520479897,3662.226596519595,high_flow,3662.226596519595
1520479899,1476.8779877209272,mid_flow,1476.8779877209272
1520479904,3135.558851898694,high_flow,3135.558851898694
1520479905,2011.8539618820441,mid_flow,2011.8539618820441
1520479923,2104.4711423780095,mid_flow,2104.4711423780095
1520479928,3590.110055391906,high_flow,3590.110055391906
1520479930,1977.7171951043802,mid_flow,1977.7171951043802
1520479931,3624.560542872695,high_flow,3624.560542872695
1520479932,2538.7360959912908,mid_flow,2538.7360959912908
1520479935,1451.0933377625513,low_flow,1451.0933377625513
1520479938,1395.5318683561732,low_flow,1395.5318683561732
1520479940,1472.6757862528816,mid_flow,1472.6757862528816
1520479943,1441.0402872054303,low_flow,1441.0402872054303
1520479946,1365.8094712554432,low_flow,1365.8094712554432
1520479948,2835.719492427638,mid_flow,2835.719492427638
1520479949,1382.9886004338498,low_flow,1382.9886004338498
1520479950,9931.055367891906,high_flow,9931.055367891906
1520479955,1280.5170528224257,low_flow,1280.5170528224257
1520479960,2905.5711289702867,mid_flow,2905.5711289702867
1520479961,1420.8814687259862,low_flow,1420.8814687259862
1520479962,4136.070896836578,high_flow,4136.070896836578
1520479964,2704.612238649462,mid_flow,2704.612238649462
1520479967,1404.5985007364243,low_flow,1404.5985007364243
1520479968,1123.873025862897,low_flow,1123.873025862897
1520479973,3699.4902223680842,high_flow,3699.4902223680842
1520479974,1190.7079888015496,low_flow,1190.7079888015496
1520479977,1377.6356571385118,low_flow,1377.6356571385118
1520479978,1328.282687828189,low_flow,1328.282687828189
1520479980,2488.70776767418,mid_flow,2488.70776767418
1520479981,1471.5439583199923,mid_flow,1471.5439583199923
1520479991,2976.710941502305,high_flow,2976.710941502305
1520479992,2839.2983958760246,mid_flow,2839.2983958760246
