round,method,client_id,train_loss,val_mse,val_rmse,val_mae
8,Proposed,3,0.2717624592537783,28.07697868347168,5.298771431518034,4.0596818923950195
8,Proposed,4,0.472675617975877,207.42909240722656,14.402398842110523,10.7249116897583
9,Proposed,0,0.16615402874748378,11.503348350524902,3.391658642983533,2.7160089015960693
9,Proposed,1,0.26704880419899435,45.004886627197266,6.708568150298338,4.771303653717041
9,Proposed,2,0.8529025181918077,116.03998565673828,10.772185741841731,8.391757011413574
9,Proposed,3,0.26914712376132305,26.50266456604004,5.148073869520526,3.8838353157043457
9,Proposed,4,0.3785558748319282,215.12472534179688,14.667130780824069,9.864972114562988
10,Proposed,0,0.14512419801824825,11.139594078063965,3.3376030438121256,2.685009479522705
10,Proposed,1,0.25557205341860695,43.61273193359375,6.603993635187253,4.690490245819092
10,Proposed,2,0.833910288345406,112.78459167480469,10.620009024233674,8.060866355895996
10,Proposed,3,0.2746182880839523,27.10968017578125,5.206695706086658,3.8943092823028564
10,Proposed,4,0.398575656902716,209.7725067138672,14.483525355170515,9.644079208374023
11,Proposed,0,0.16385554911381187,9.915067672729492,3.1488200445134193,2.580054521560669
11,Proposed,1,0.25928991411079544,39.166770935058594,6.2583361155389055,4.380377292633057
11,Proposed,2,0.789996701706823,110.86181640625,10.529093807457981,7.914677143096924
11,Proposed,3,0.26629723790957005,27.355112075805664,5.2302114752470255,3.9406397342681885
11,Proposed,4,0.4122896564673193,202.93228149414062,14.245430196878598,9.025815963745117
12,Proposed,0,0.14666133108756024,9.641581535339355,3.1050896179239906,2.490039110183716
12,Proposed,1,0.2633175998508763,46.52300262451172,6.820777274219685,4.897196292877197
12,Proposed,2,0.7900324286349583,113.96797943115234,10.675578646197701,8.29140567779541
12,Proposed,3,0.24581058901183458,26.72795295715332,5.169908408971413,3.8772828578948975
12,Proposed,4,0.37933270531411495,191.5506591796875,13.840182772625782,9.360628128051758
13,Proposed,0,0.1510762084249311,8.798022270202637,2.9661460298175877,2.4186627864837646
13,Proposed,1,0.2597796073814734,40.13642501831055,6.335331484485287,4.464481353759766
13,Proposed,2,0.800954256978793,110.3484878540039,10.504688850889583,7.913456439971924
13,Proposed,3,0.28693139963612263,27.740047454833984,5.266882137928851,3.9290122985839844
