seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,noise_std,experiment,scenario_type,scenario,dropout_rate,delay_rounds
3407,Proposed,0,9.77560043334961,3.126595661954006,2.5740766525268555,3.2302770763635635,0.27202272363963564,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,Proposed,1,24.89155387878418,4.9891436017401,3.7412497997283936,5.948177352547646,0.16773996840573568,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,Proposed,2,92.9574203491211,9.64144285618709,7.24253511428833,7.896538078784943,0.1314707838581285,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,Proposed,3,27.439563751220703,5.238278701178538,3.8989508152008057,6.005540117621422,0.5789815117382588,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,Proposed,4,189.88661193847656,13.779935120982122,9.727800369262695,291.22793674468994,0.3555310442498253,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,FedAvg,0,15.574690818786621,3.9464782805416045,3.3330037593841553,4.1976165026426315,-0.15982879272464334,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,FedAvg,1,30.171707153320312,5.492877857127383,4.243211269378662,6.83184489607811,-0.008804169950940466,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,FedAvg,2,96.89629364013672,9.843591501080118,7.579289436340332,8.333783596754074,0.09466868663170414,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,FedAvg,3,30.132205963134766,5.489281006027544,4.214122295379639,6.559211760759354,0.5376670202237196,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,FedAvg,4,208.66143798828125,14.445118136875214,10.267842292785645,327.6693105697632,0.29180992896103564,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,Proposed,0,16.48411750793457,4.06006373200404,3.4371984004974365,4.330690577626228,-0.22755259615994983,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,Proposed,1,31.871061325073242,5.645446069627558,4.403713703155518,7.103303074836731,-0.06562305561136306,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,Proposed,2,99.39514923095703,9.969711592165394,7.769195079803467,8.572222292423248,0.07132108892959099,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,Proposed,3,31.18245506286621,5.584125272848579,4.317847728729248,6.739944219589233,0.5215525026318923,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,Proposed,4,209.92105102539062,14.48865249170504,10.287691116333008,331.4204454421997,0.28753483463498863,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,FedAvg,0,12.999369621276855,3.6054638566038704,2.9220242500305176,3.849337622523308,0.15973592015614368,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,FedAvg,1,22.04550552368164,4.695264159094953,3.5042407512664795,5.54027333855629,0.20309955777401179,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,FedAvg,2,89.48079681396484,9.459428989847371,8.187713623046875,9.135271608829498,-0.0014952668265608704,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,FedAvg,3,26.72935676574707,5.170044174448326,4.0389604568481445,5.84835559129715,0.6427681818841358,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,FedAvg,4,386.05859375,19.64837381947931,16.181209564208984,525.058650970459,0.1262871227071214,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,Proposed,0,12.127812385559082,3.482500880912894,2.8284265995025635,3.7209972739219666,0.21607237194629725,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,Proposed,1,21.23061180114746,4.607668803326413,3.4245505332946777,5.393456667661667,0.23255629741659134,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
