seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,delay_rounds,experiment,scenario_type,scenario,dropout_rate,noise_std
1234,Proposed,0,17.2653865814209,4.155163845315958,3.4160590171813965,4.509568959474564,-0.11601434239332398,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,Proposed,1,26.48948860168457,5.146794011973334,3.941889524459839,6.3040368258953094,0.04245861630287573,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,Proposed,2,94.75601959228516,9.734270367741239,8.494054794311523,9.537062048912048,-0.06053728568963468,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,Proposed,3,30.719074249267578,5.542479070710829,4.284545421600342,6.272472441196442,0.5894465328754137,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,Proposed,4,374.4283752441406,19.350151814498528,16.37717056274414,585.2748394012451,0.1526081902912283,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,FedAvg,0,16.134366989135742,4.016760758264766,3.2803661823272705,4.328668117523193,-0.04290662383333643,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,FedAvg,1,26.2254581451416,5.1210797831259764,3.892261028289795,6.22158944606781,0.0520027616376012,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,FedAvg,2,96.68216705322266,9.832709039385975,8.596210479736328,9.675155580043793,-0.08209502459426643,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,FedAvg,3,30.923702239990234,5.560908400611382,4.3567328453063965,6.344281882047653,0.5867117094272827,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,FedAvg,4,377.3097839355469,19.424463543056905,16.181676864624023,585.8022212982178,0.1460871638923278,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,Proposed,0,15.49878978729248,3.936850236838135,3.2049009799957275,4.228749498724937,-0.0018237049994129784,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,Proposed,1,25.57162094116211,5.056839026621483,3.830869436264038,6.118928641080856,0.07563754837241887,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,Proposed,2,96.607177734375,9.828895041375455,8.592982292175293,9.669650346040726,-0.08125575085088577,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,Proposed,3,30.32747459411621,5.507038641058932,4.300223350524902,6.269313395023346,0.5946801264602548,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,Proposed,4,375.2042236328125,19.3701890448393,16.1002254486084,574.4365692138672,0.15085236137520908,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
5678,FedAvg,0,8.913459777832031,2.98554178966432,2.4421563148498535,3.3104300498962402,0.23720352634351638,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,FedAvg,1,19.520030975341797,4.4181479123431115,3.5794641971588135,5.869688093662262,0.17565228017029044,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,FedAvg,2,97.69287109375,9.883970411416152,7.536365032196045,8.04276391863823,0.16953722691028505,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,FedAvg,3,30.12337875366211,5.488476906543573,4.177768230438232,5.5892013013362885,0.6251134806733837,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,FedAvg,4,268.570556640625,16.388122425727268,13.95822811126709,50.194090604782104,-0.15597820571783982,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,Proposed,0,8.500046730041504,2.915483961547637,2.3722827434539795,3.2130934298038483,0.2725827459286233,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,Proposed,1,19.368234634399414,4.40093565442616,3.5632779598236084,5.824099108576775,0.18206276689472722,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,Proposed,2,97.65116119384766,9.881860209183676,7.488141059875488,7.967633008956909,0.16989175475635154,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,Proposed,3,29.906187057495117,5.4686549587165505,4.156822681427002,5.55034875869751,0.6278164469566934,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
