missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.2,mean_fill,low_flow,61,16421153,16421153,340905,1654903994.0,893560688640.0,3768053.96484375,16132452,1757917.2265625,16317136,0.0,1488.593017578125,100.77879391294874,233.2707057504615,0.2335698234120733,0.107734422668445,0.1567054950519535,False
0.2,mean_fill,mid_flow,61,16433729,16433729,336621,2525367164.0,1222288301056.0,1140645.4599609375,16433729,1127767.89453125,16433729,1488.5931396484375,2911.889404296875,153.6697583366502,272.7211170138089,0.0694088030757314,0.0686251972714926,0.1916123324339452,False
0.2,mean_fill,overall,61,49226707,49226707,1009554,6607775960.0,3409819226112.0,5554559.4765625,48938006,3559615.84765625,49122690,0.0,10465.24609375,134.23152517595784,263.1875160168792,0.1135019574880615,0.0724637809463661,0.0251487173506659,False
0.2,road_topology_neighbor_fill,high_flow,61,16371825,16371825,267209,10570608680.0,14711093547008.0,2725674.86328125,16371825,2792741.1904296875,16371825,2911.8896484375,10465.24609375,645.6585432595327,947.9249005632925,0.1664857072000983,0.1705821550395076,0.1254971756498477,False
0.2,road_topology_neighbor_fill,low_flow,61,16421153,16421153,273516,6415709638.0,8628167149568.0,9387625.1640625,16132452,4173255.9453125,16400906,0.0,1488.593017578125,390.6978784011086,724.8655353791075,0.5819093814171894,0.2544527689697447,0.4869467522818504,False
0.2,road_topology_neighbor_fill,mid_flow,61,16433729,16433729,266838,7566321168.0,8899655028736.0,3466518.16796875,16433729,2977476.96484375,16433729,1488.5931396484375,2911.889404296875,460.4141377772507,735.8995305327699,0.2109392316234952,0.1811808485367959,0.5170388968276688,False
0.2,road_topology_neighbor_fill,overall,61,49226707,49226707,807563,24552638904.0,32238914846720.0,15579818.03125,48938006,9943473.9765625,49206460,0.0,10465.24609375,498.76663299862815,809.263243240956,0.3183582516878599,0.2020765967834812,0.0773286395743966,False
0.3,correlation_topology_neighbor_fill,high_flow,61,24556440,24556440,2340868,1847386096.0,746487592448.0,474973.2778320313,24556440,489596.8720703125,24556440,2911.8896484375,10468.935546875,75.2302082875205,174.3526664403978,0.0193421065037127,0.0199376160416702,0.0230715373154537,False
0.3,correlation_topology_neighbor_fill,low_flow,61,24632946,24632946,3464556,1024039535.0,388302520320.0,1988779.591796875,24198476,1639709.763671875,24538356,0.0,1488.593017578125,41.57194738298862,125.55295171092384,0.0821861505574514,0.0668223153854266,0.084343370033532,False
0.3,correlation_topology_neighbor_fill,mid_flow,61,24650675,24650675,2960665,1575261802.0,585569727488.0,709448.5283203125,24650675,717161.9208984375,24650675,1488.5931396484375,2911.889404296875,63.90339420725802,154.12564262396185,0.0287800852642092,0.0290929932303451,0.1082878150193359,False
0.3,correlation_topology_neighbor_fill,overall,61,73840061,73840061,8766089,4446687380.0,1720359712768.0,3173201.5,73405591,2846468.59765625,73745471,0.0,10468.935546875,60.22052690341087,152.6383309326561,0.043228335291245,0.0385985547187874,0.0145801194638378,False
0.3,forward_fill,high_flow,61,24556440,24556440,4933,2601846740.0,1309303048192.0,687424.2998046875,24556440,716222.0078125,24556440,2911.8896484375,10468.935546875,105.95374329503788,230.9071528118361,0.0279936464652322,0.0291663615659476,0.030555213758802,False
