missing_rate,method,chunk_index,day_index,flow_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.3,mean_fill,44,44,high_flow,False,395334,395334,85,151.30255126953125,284.742919921875,0.040614940226078,0.0415715724229812,0.0381269953786946,59815044.0,32053098496.0,16056.466796875,395334,16434.65625,395334,2911.89404296875,10380.169921875
0.3,mean_fill,44,44,low_flow,False,407414,407414,95,111.72003173828124,273.9918212890625,0.3080677688121795,0.114645630121231,0.184060949179523,45516304.0,30585186304.0,123167.9609375,399808,46411.41796875,404825,0.0,1488.5928955078125
0.3,mean_fill,44,44,mid_flow,False,407091,407091,81,166.5501251220703,298.0157165527344,0.0753814429044723,0.0723063647747039,0.209384499930315,67801056.0,36155125760.0,30687.107421875,407091,29435.26953125,407091,1488.5931396484375,2911.88720703125
0.3,mean_fill,44,44,overall,False,1209839,1209839,261,143.1036376953125,285.7591552734375,0.1413298994302749,0.0764393135905265,0.0275293330864683,173132368.0,98793390080.0,169911.46875,1202233,92281.359375,1207250,0.0,10380.169921875
0.3,mean_fill,45,45,high_flow,False,404037,404037,98,137.87367248535156,260.15875244140625,0.0366297587752342,0.03796923533082,0.0347511187039314,55706068.0,27346266112.0,14799.7783203125,404037,15340.9765625,404037,2911.890625,10398.232421875
0.3,mean_fill,45,45,low_flow,False,405928,405928,99,95.03717041015624,220.57672119140625,0.1934743970632553,0.1028046682476997,0.1481779899453477,38578248.0,19750057984.0,77116.765625,398589,41459.68359375,403286,0.0,1488.593017578125
0.3,mean_fill,45,45,mid_flow,False,400880,400880,94,144.22509765625,256.90411376953125,0.0649172514677047,0.0637532547116279,0.1804995491710588,57816956.0,26457970688.0,26024.02734375,400880,25557.404296875,400880,1488.5931396484375,2911.88818359375
0.3,mean_fill,45,45,overall,False,1210845,1210845,291,125.61582946777344,246.4674835205078,0.0979975014925003,0.0681657716631889,0.0237028250111055,152101296.0,73554255872.0,117940.578125,1203506,82358.0859375,1208203,0.0,10398.232421875
0.3,mean_fill,46,46,high_flow,False,408744,408744,94,133.2625274658203,250.3835906982422,0.0354642607271671,0.0368692465126514,0.0335502796109654,54470260.0,25624954880.0,14495.8037109375,408744,15070.0830078125,408744,2911.89013671875,10374.826171875
0.3,mean_fill,46,46,low_flow,False,402431,402431,89,87.69026184082031,201.00401306152344,0.1504679471254348,0.096724584698677,0.1350295504910717,35289280.0,16259264512.0,59515.640625,395537,38675.7109375,399854,0.0,1488.5927734375
