mechanism,missing_rate_target,scenario_tag,parameter_setting,length_mode,chunk_index,day_index,file_name,row_count,target_non_null_count,observed_missing_count,observed_missing_rate,drops_entire_day,drops_all_nodes_at_same_time,uses_row_index_mask,modifies_only_target_col
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,26,26,node_flow_chunk_026.parquet,4034976,4034976,403679,0.1000449568968935,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,27,27,node_flow_chunk_027.parquet,4034976,4034976,403061,0.099891796134599,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,28,28,node_flow_chunk_028.parquet,4034976,4034976,403517,0.1000048079592047,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,29,29,node_flow_chunk_029.parquet,4034976,4034976,403612,0.1000283520893308,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,30,30,node_flow_chunk_030.parquet,4034976,4034976,404009,0.1001267417699634,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,31,31,node_flow_chunk_031.parquet,4034976,4034976,403140,0.0999113749375461,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,32,32,node_flow_chunk_032.parquet,4034976,4034976,403485,0.0999968773048464,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,33,33,node_flow_chunk_033.parquet,4034976,4034976,403679,0.1000449568968935,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,34,34,node_flow_chunk_034.parquet,4034976,4034976,403573,0.1000186866043317,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,35,35,node_flow_chunk_035.parquet,4034976,4034976,404318,0.1002033221511106,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,36,36,node_flow_chunk_036.parquet,4034976,4034976,403610,0.1000278564234335,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,37,37,node_flow_chunk_037.parquet,4034976,4034976,402388,0.0997250045601262,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,38,38,node_flow_chunk_038.parquet,4034976,4034976,403959,0.1001143501225286,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,39,39,node_flow_chunk_039.parquet,4034976,4034976,402908,0.0998538776934484,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,40,40,node_flow_chunk_040.parquet,4034976,4034976,403768,0.1000670140293275,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,41,41,node_flow_chunk_041.parquet,4034976,4034976,404054,0.1001378942526547,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,42,42,node_flow_chunk_042.parquet,4034976,4034976,402808,0.0998290943985788,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,43,43,node_flow_chunk_043.parquet,4034976,4034976,402787,0.0998238899066562,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,44,44,node_flow_chunk_044.parquet,4034976,4034976,403259,0.0999408670584409,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,45,45,node_flow_chunk_045.parquet,4034976,4034976,404090,0.1001468162388078,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,46,46,node_flow_chunk_046.parquet,4034976,4034976,404687,0.1002947725091797,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,47,47,node_flow_chunk_047.parquet,4034976,4034976,403596,0.1000243867621517,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,48,48,node_flow_chunk_048.parquet,4034976,4034976,403078,0.0998960092947269,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,49,49,node_flow_chunk_049.parquet,4034976,4034976,402717,0.0998065416002474,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,50,50,node_flow_chunk_050.parquet,4034976,4034976,402766,0.0998186854147335,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,51,51,node_flow_chunk_051.parquet,4034976,4034976,402977,0.0998709781669085,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,52,52,node_flow_chunk_052.parquet,4034976,4034976,404413,0.1002268662812368,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,53,53,node_flow_chunk_053.parquet,4034976,4034976,404651,0.1002858505230266,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,54,54,node_flow_chunk_054.parquet,4034976,4034976,403035,0.0998853524779329,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,55,55,node_flow_chunk_055.parquet,4034976,4034976,403429,0.0999829986597194,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,56,56,node_flow_chunk_056.parquet,4034976,4034976,402556,0.0997666404955072,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,57,57,node_flow_chunk_057.parquet,4034976,4034976,403381,0.0999711026781819,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,58,58,node_flow_chunk_058.parquet,4034976,4034976,403695,0.1000489222240727,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,59,59,node_flow_chunk_059.parquet,4034976,4034976,402416,0.0997319438826897,False,False,True,True
node_subset_temporal_outage,0.1,mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,60,60,node_flow_chunk_060.parquet,4034976,4034976,403675,0.1000439655650987,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,0,0,node_flow_chunk_000.parquet,4034976,4034976,808675,0.2004163097872205,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,1,1,node_flow_chunk_001.parquet,4034976,4034976,807997,0.2002482790480042,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,2,2,node_flow_chunk_002.parquet,4034976,4034976,806745,0.1999379921962361,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,3,3,node_flow_chunk_003.parquet,4034976,4034976,806769,0.1999439401870048,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,4,4,node_flow_chunk_004.parquet,4034976,4034976,806874,0.1999699626466179,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,5,5,node_flow_chunk_005.parquet,4034976,4034976,807318,0.2000800004758392,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,6,6,node_flow_chunk_006.parquet,4034976,4034976,806539,0.1998869386088046,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,7,7,node_flow_chunk_007.parquet,4034976,4034976,808676,0.2004165576201692,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,8,8,node_flow_chunk_008.parquet,4034976,4034976,807011,0.2000039157605894,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,9,9,node_flow_chunk_009.parquet,4034976,4034976,807810,0.200201934286598,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,10,10,node_flow_chunk_010.parquet,4034976,4034976,806729,0.1999340268690569,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,11,11,node_flow_chunk_011.parquet,4034976,4034976,807024,0.2000071375889224,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,12,12,node_flow_chunk_012.parquet,4034976,4034976,805041,0.1995156848516571,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,13,13,node_flow_chunk_013.parquet,4034976,4034976,806783,0.1999474098482865,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,14,14,node_flow_chunk_014.parquet,4034976,4034976,804658,0.1994207648323063,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,15,15,node_flow_chunk_015.parquet,4034976,4034976,806913,0.1999796281316171,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,16,16,node_flow_chunk_016.parquet,4034976,4034976,806517,0.1998814862839333,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,17,17,node_flow_chunk_017.parquet,4034976,4034976,806871,0.1999692191477718,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,18,18,node_flow_chunk_018.parquet,4034976,4034976,806729,0.1999340268690569,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,19,19,node_flow_chunk_019.parquet,4034976,4034976,807141,0.2000361340439199,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,20,20,node_flow_chunk_020.parquet,4034976,4034976,806900,0.1999764063032841,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,21,21,node_flow_chunk_021.parquet,4034976,4034976,805027,0.1995122151903753,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,22,22,node_flow_chunk_022.parquet,4034976,4034976,806973,0.1999944981085389,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,23,23,node_flow_chunk_023.parquet,4034976,4034976,807645,0.200161041850063,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,24,24,node_flow_chunk_024.parquet,4034976,4034976,807600,0.2001498893673717,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,25,25,node_flow_chunk_025.parquet,4034976,4034976,806679,0.1999216352216221,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,26,26,node_flow_chunk_026.parquet,4034976,4034976,806703,0.1999275832123908,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,27,27,node_flow_chunk_027.parquet,4034976,4034976,807798,0.2001989602912136,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,28,28,node_flow_chunk_028.parquet,4034976,4034976,806585,0.1998983389244446,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,29,29,node_flow_chunk_029.parquet,4034976,4034976,806440,0.1998624031468836,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,30,30,node_flow_chunk_030.parquet,4034976,4034976,806639,0.1999117219036742,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,31,31,node_flow_chunk_031.parquet,4034976,4034976,807919,0.2002289480780059,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,32,32,node_flow_chunk_032.parquet,4034976,4034976,807168,0.2000428255335347,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,33,33,node_flow_chunk_033.parquet,4034976,4034976,807276,0.200069591491994,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,34,34,node_flow_chunk_034.parquet,4034976,4034976,806535,0.1998859472770098,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,35,35,node_flow_chunk_035.parquet,4034976,4034976,807240,0.2000606695058409,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,36,36,node_flow_chunk_036.parquet,4034976,4034976,807103,0.2000267163918695,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,37,37,node_flow_chunk_037.parquet,4034976,4034976,806598,0.1999015607527777,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,38,38,node_flow_chunk_038.parquet,4034976,4034976,806783,0.1999474098482865,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,39,39,node_flow_chunk_039.parquet,4034976,4034976,808083,0.2002695926815921,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,40,40,node_flow_chunk_040.parquet,4034976,4034976,806667,0.1999186612262377,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,41,41,node_flow_chunk_041.parquet,4034976,4034976,806659,0.1999166785626482,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,42,42,node_flow_chunk_042.parquet,4034976,4034976,806695,0.1999256005488013,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,43,43,node_flow_chunk_043.parquet,4034976,4034976,807520,0.2001300627314759,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,44,44,node_flow_chunk_044.parquet,4034976,4034976,805955,0.1997422041667658,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,45,45,node_flow_chunk_045.parquet,4034976,4034976,806117,0.1997823531044546,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,46,46,node_flow_chunk_046.parquet,4034976,4034976,806849,0.1999637668229005,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,47,47,node_flow_chunk_047.parquet,4034976,4034976,807943,0.2002348960687746,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,48,48,node_flow_chunk_048.parquet,4034976,4034976,807117,0.2000301860531512,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,49,49,node_flow_chunk_049.parquet,4034976,4034976,806708,0.1999288223771343,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,50,50,node_flow_chunk_050.parquet,4034976,4034976,807184,0.2000467908607139,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,51,51,node_flow_chunk_051.parquet,4034976,4034976,805615,0.1996579409642089,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,52,52,node_flow_chunk_052.parquet,4034976,4034976,809404,0.2005969800068203,False,False,True,True
